time;total_energy_consumption;power;emotor_efficiency;power_propeller_turboprop;total_thrust;altitude_m;global_efficiency;specific_energy_consumption;co2_emissions_total;eta_propeller;battery_resistive_losses
615,0302405;128399076,3;2281627,881;0,970731783;985849,4952;20753,65367;4425,191107;0,870869227;22456,35336;400,3234474;0,870869227;27,40522317
643,1678429;63390138,34;2252862,111;0,970731783;971466,61;20501,01299;4572;0,870844491;22173,23345;415,890511;0,870844491;27,49826506
643,1678429;0;2258739,866;0,970731783;974405,4877;19974,04471;4572;0,872662419;0;415,890511;0,872662419;27,49861538
675,8184602;72704758,84;2226749,901;0,970731783;958410,5049;19701,52769;4731,34718;0,872630944;21238,74156;433,7567902;0,872630944;27,60162203
741,1196949;141332119,5;2164310,065;0,970731783;927190,587;19169,44083;5036,054952;0,872567904;20643,19038;468,8070706;0,872567904;27,79339655
773,7703122;69692945,45;2134506,212;0,970731783;912288,6606;18915,26376;5181,6;0,872536421;20358,92121;486,0051862;0,872536421;27,88292257
773,7703122;0;1655707,269;0,970731783;672889,1892;12487,24165;5181,6;0,860264787;0;486,0051862;0,860264787;27,88320764
1249,475718;786168863,3;1652638,069;0,970731783;671354,5892;12464,41507;5181,6;0,860106155;13221,10455;687,9043951;0,860106155;28,87763068
2200,88653;1566542096;1646546,451;0,970731783;668308,7801;12419,0992;5181,6;0,859788153;13172,37161;1090,929073;0,859788153;30,15479814
2676,591936;781833083,8;1643523,647;0,970731783;666797,3781;12396,60712;5181,6;0,859628781;13148,18918;1292,056886;0,859628781;30,6512353
2676,591936;0;116536,3255;0;58268,16274;-16,96152443;5181,6;0,089785911;0;1292,056886;0,089785911;0,016211931
2699,894689;2778261,163;119224,5896;0;59612,29479;-9,69636699;5028,785425;0,095810573;1137,164189;1296,098351;0,095810573;0,016212244
2746,500194;6090042,84;130672,1779;0;65336,08894;61,02319879;4723,996537;0,14724239;1246,351292;1304,31267;0,14724239;0,016212869
2769,802946;3184487,345;136657,1358;0;68328,56789;98,49078151;4572;0,171039986;1303,435823;1308,481973;0,171039986;0,016213181
2769,802946;0;135514,9916;0;67757,49579;144,2143085;4572;0,199997178;0;1308,481973;0,199997178;0,016213181
2794,260794;3461277,359;141520,1108;0;70760,0554;183,2635279;4419,557017;0,220972235;1392,876394;1312,894811;0,220972235;0,016213509
2843,176489;7271596,612;148655,6945;0;74327,84726;213,6392744;4114,839963;0,233897419;1463,106597;1321,876123;0,233897419;0,016214165
2867,634337;3711980,762;151770,5385;0;75885,26923;224,0607941;3962,4;0,237459372;1493,763672;1326,447949;0,237459372;0,016214492
2867,634337;0;150591,3268;0;75295,66339;271,8355019;3962,4;0,262088474;0;1326,447949;0,262088474;0,016214492
2893,258655;4010204,445;156499,9484;0;78249,97421;310,482934;3809,511987;0,277837003;1589,402104;1331,289768;0,277837003;0,016214836
2944,507292;8611688,745;168037,4201;0;84018,71004;384,3034673;3504,751666;0,304533336;1706,575828;1341,101798;0,304533336;0,016215522
2970,131611;4453084,146;173783,5119;0;86891,75595;420,6279277;3352,8;0,316283106;1764,932719;1346,070862;0,316283106;0,016215865
2970,131611;0;172711,3731;0;86355,68655;472,1898435;3352,8;0,336400452;0;1346,070862;0,336400452;0,016215865
2997,025111;4783433,099;177865,7705;0;88932,88526;503,6852129;3200,557091;0,344757769;1862,841586;1351,318731;0,344757769;0,016216225
3050,812111;9922185,847;184471,8212;0;92235,91062;527,9940298;2895,566745;0,347356686;1932,028737;1362,020714;0,347356686;0,016216945
3077,705611;5113534,958;190140,181;0;95070,0905;563,8452061;2743,2;0,356173055;1991,39517;1367,452209;0,356173055;0,016217305
3077,705611;0;189038,5004;0;94519,25022;616,6843826;2743,2;0,372891297;0;1367,452209;0,372891297;0,016217305
3105,934403;5496934,566;194727,9418;0;97363,97091;653,8380951;2590,330633;0,380800425;2102,89354;1373,202559;0,380800425;0,016217682
3162,391987;11614671,53;205723,8497;0;102861,9248;723,3619115;2285,574989;0,393928071;2221,639846;1384,833266;0,393928071;0,016218437
3190,620779;5960603,771;211153,342;0;105576,671;757,0074693;2133,6;0,399638013;2280,273672;1390,713166;0,399638013;0,016218814
3190,620779;0;209765,154;0;104882,577;829,1633619;2133,6;0,417035787;0;1390,713166;0,417035787;0,016218814
3235,699821;9688053,522;214912,5867;0;107456,2934;848,8038496;1903,889743;0,416780027;2414,778312;1400,248186;0,416780027;0,016219417
3325,857906;20835894,43;231104,0039;0;115552,002;950,3502079;1446,856351;0,429734408;2596,706619;1419,645036;0,429734408;0,016220621
3370,936948;10770262,08;238919,4979;0;119459,7489;997,1180149;1219,2;0,434610983;2684,522255;1429,496457;0,434610983;0,016221222
3370,936948;0;237806,4131;0;118903,2065;1067,114901;1219,2;0,446877975;0;1429,496457;0,446877975;0,016221222
3410,835561;9730163,092;243872,2141;0;121936,107;1102,030582;1028,233573;0,449306189;2838,62072;1438,30908;0,449306189;0,016221755
3490,632787;20429941,21;256023,2007;0;128011,6004;1170,627276;647,2578033;0,45342096;2980,055621;1456,172138;0,45342096;0,016222819
3530,5314;10470765,57;262434,325;0;131217,1625;1207,947517;457,2;0,455768201;3054,679744;1465,222565;0,455768201;0,016223351
3530,5314;0;587538,2163;0;293769,1082;7165,884094;457,2;0,737829752;0;1465,222565;0,737829752;0,016223351
3567,520938;21729954,28;587462,1706;0;293731,0853;7144,096806;342,9;0,735979589;9949,763145;1476,107688;0,735979589;0,016223844
3641,500014;43485311,67;587805,5529;0;293902,7764;7107,049313;114,3;0,732323271;9955,578962;1498,020425;0,732323271;0,016224829
3678,489551;21758034,36;588221,3222;0;294110,6611;7091,741548;0;0,730519968;9962,620787;1509,084946;0,730519968;0,016225322
3678,489551;0;3139389,568;0,970731783;1414730,339;33899,17517;0;0,849030743;0;1509,084946;0,849030743;30,6786196
3689,43258;34098302,18;3115983,9;0,970731783;1403027,505;33652,5554;116,0060212;0,848990107;37856,17589;1517,443139;0,848990107;30,68917517
3711,318638;67187246,05;3069865,119;0,970731783;1379968,114;33166,40808;344,6003055;0,848909745;37295,87753;1533,959159;0,848909745;30,71018902
3722,261667;33345047,02;3047149,653;0,970731783;1368610,381;32926,86334;457,2;0,84887015;37019,90669;1542,118579;0,84887015;30,72064752
3722,261667;0;3055874,186;0,970731783;1372972,648;31870,09047;457,2;0,85490421;0;1542,118579;0,85490421;30,72064785
3741,853563;59077845,45;3015422,573;0,970731783;1352746,841;31459,82446;652,9473106;0,854855715;35098,87761;1556,588839;0,854855715;30,73929211
3781,037357;115020808,5;2935417,853;0,970731783;1312744,481;30648,44822;1033,99613;0,854773549;34167,63968;1584,936594;0,854773549;30,77627447
3800,629253;56722202,29;2895186,984;0,970731783;1292629,047;30240,82803;1219,2;0,854747284;33699,36092;1598,819361;0,854747284;30,79461387
3800,629253;0;2902470,53;0,970731783;1296270,82;29425,91489;1219,2;0,859196103;0;1598,819361;0,859196103;30,79461431
3826,679661;74279596,86;2851379,405;0,970731783;1270725,257;28924,00446;1455,934279;0,859166313;32038,37082;1617,005009;0,859166313;30,81884401
3878,780477;143778346,9;2759617,947;0,970731783;1224844,528;28019,20696;1913,050067;0,859062867;31007,33033;1652,490366;0,859062867;30,86677716
3904,830885;70740460,98;2715522,19;0,970731783;1202796,65;27583,98222;2133,6;0,859013507;30511,8662;1669,806321;0,859013507;30,89048348
3904,830885;0;2723388,064;0,970731783;1206729,587;26736,15982;2133,6;0,863432559;0;1669,806321;0,863432559;30,89048382
3924,123208;51939308,76;2692226,787;0,970731783;1191148,948;26439,45502;2289,937351;0,863402273;29073,7234;1682,473119;0,863402273;30,90792943
3962,707854;101528845,8;2631327,647;0,970731783;1160699,378;25859,30044;2594,81847;0,86334541;28416,0653;1707,381558;0,86334541;30,94254047
3982,000177;50159958,41;2599995,781;0,970731783;1145033,445;25561,29598;2743,2;0,863330602;28077,70822;1719,624735;0,863330602;30,959707
3982,000177;0;2605762,774;0,970731783;1147916,942;24940,51741;2743,2;0,866303784;0;1719,624735;0,866303784;30,95970714
4003,297904;54783371,82;2572263,783;0,970731783;1131167,446;24630,76971;2900,371186;0,866289459;26940,09045;1732,999367;0,866289459;30,97855131
4045,893358;106807636,5;2507489,097;0,970731783;1098780,103;24031,4572;3205,061548;0,86626422;26261,68573;1759,262177;0,86626422;31,01590632
4067,191085;52756614,72;2477100,712;0,970731783;1083585,911;23749,82638;3352,8;0,866247989;25943,41905;1772,16364;0,866247989;31,03441855
4067,191085;0;1185157,97;0,970731783;437614,5398;11550,57173;3352,8;0,829147318;0;1772,16364;0,829147318;31,03441857
4303,423972;279660055,6;1183832,019;0,970731783;436951,5642;11537,80595;3352,8;0,828992563;12240,34761;1857,599128;0,828992563;31,23257371
4775,889746;558071333,5;1181188,912;0,970731783;435630,0107;11512,35577;3352,8;0,828682309;12213,01894;2028,30852;0,828682309;31,59164268
5012,122632;278724507,9;1179871,747;0,970731783;434971,428;11499,6713;3352,8;0,828526812;12199,39998;2113,58259;0,828526812;31,75332338
5012,122632;0;172711,3731;0;86355,68655;472,1898435;3352,8;0,336400452;0;2113,58259;0,336400452;0,016755067
5038,974496;4776010,343;177865,1323;0;88932,56616;503,6852565;3200,604134;0,344758657;1862,834902;2118,822315;0,344758657;0,016755319
5092,678224;9906736,736;184470,1868;0;92235,09338;527,9836497;2895,610681;0,347354046;1932,01162;2129,507691;0,347354046;0,016755822
5119,530088;5105618,281;190140,181;0;95070,0905;563,8452061;2743,2;0,356173055;1991,39517;2134,93077;0,356173055;0,016756073
5119,530088;0;189038,5004;0;94519,25022;616,6843826;2743,2;0,372891297;0;2134,93077;0,372891297;0,016756073
5147,72098;5489513,356;194726,4867;0;97363,24333;653,8286312;2590,369731;0,380798478;2102,877826;2140,673392;0,380798478;0,016756337
5204,102762;11598997,94;205722,4431;0;102861,2215;723,3531021;2285,614012;0,393926515;2221,624656;2152,288456;0,393926515;0,016756864
5232,293654;5952601,06;211153,342;0;105576,671;757,0074693;2133,6;0,399638013;2280,273672;2158,160455;0,399638013;0,016757128
5232,293654;0;209765,154;0;104882,577;829,1633619;2133,6;0,417035787;0;2158,160455;0,417035787;0,016757128
5277,326783;9678045,823;214909,4686;0;107454,7343;848,7840144;1903,977766;0,41677724;2414,743277;2167,68574;0,41677724;0,016757549
5367,39304;20814391,29;231100,8804;0;115550,4402;950,330901;1446,944509;0,429732182;2596,671523;2187,062735;0,429732182;0,016758391
5412,426169;10759292,57;238919,4979;0;119459,7489;997,1180149;1219,2;0,434610983;2684,522255;2196,904101;0,434610983;0,016758812
5412,426169;0;237806,4131;0;118903,2065;1067,114901;1219,2;0,446877975;0;2196,904101;0,446877975;0,016758812
5452,290575;9721788,952;243871,4113;0;121935,7056;1102,032911;1028,298426;0,449308062;2838,611376;2205,709112;0,449308062;0,016759184
5532,019388;20412255,36;256021,0618;0;128010,5309;1170,614827;647,3217302;0,453420158;2980,030724;2223,556773;0,453420158;0,016759929
5571,883794;10461788,48;262434,325;0;131217,1625;1207,947517;457,2;0,455768201;3054,679744;2232,599428;0,455768201;0,016760301
5571,883794;0;577461,2039;0;288730,6019;7069,621853;457,2;0,73559973;0;2232,599428;0,73559973;0,016760301
5609,131382;21506869,87;577403,0218;0;288701,5109;7048,129212;342,9;0,733736722;9847,616837;2243,507534;0,733736722;0,016760649
5683,626558;43041307,54;577773,0835;0;288886,5418;7011,582877;114,3;0,730055544;9853,928245;2265,480645;0,730055544;0,016761344
5720,874147;21536473,92;578197,7974;0;289098,8987;6996,48297;0;0,728240229;9861,171746;2276,577711;0,728240229;0,016761691
5720,874147;0;1722662,793;0,970731783;706366,9511;14009,68334;457,2;0,834277153;0;2276,577711;0,834277153;31,7663631
6170,874147;774204808,1;1720455,129;0,970731783;705263,119;13991,31559;457,2;0,834109119;15201,35103;2499,30976;0,834109119;32,03486846
7070,874147;1544466185;1716073,539;0,970731783;703072,3242;13954,85627;457,2;0,833773689;15162,6368;2944,265103;0,833773689;32,20775346
7520,874147;771254964;1713899,92;0,970731783;701985,5146;13936,76728;457,2;0,833606333;15143,43145;3166,489867;0,833606333;31,78702226
