;segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;density_kg_m3;temperature_C;lift_coefficient;drag_coefficient;angle_of_attack_rad;flight_path_angle_rad;mass_kg;mass_flow_kg_s;CG_m;CG_percent;throttle;battery_energy;battery_voltage;battery_voltage_under_load;battery_voltage_open_circuit;state_of_charge;rpm;rpm_wtp;battery_resistive_losses;emotor_efficiency;emotorWTP_efficiency;combustion_engine_throttle;beta_propeller;eta_propeller;cp_propeller;ct_propeller;j_propeller;rpm_propeller;thrust_propeller;beta_propellerWTP;eta_propellerWTP;cp_propellerWTP;ct_propellerWTP;j_propellerWTP;rpm_propellerWTP;thrust_propellerWTP;power_WTP;propeller_rpm;battery_current;battery_draw;propeller_motor_torque;propeller_torque;battery_specfic_power;propeller_tip_mach;propeller_power_coefficient;gas_turbine_p3;gas_turbine_t3;gas_turbine_far;electric_throttle;electric_throttle_WTP;disc_loading;power_loading;propeller_thrust;power;heat_load_vcs;tms_mdot_air_vcs;heat_load_liquid;tms_mdot_air_liquid;thrust_turboprop;thrust_WTP;power_propeller_turboprop;power_turboshaft;power_motor_turboprop;power_propeller_WTP;propellerWTP_tip_mach;co_emissions_index;co2_emissions_index;nox_emissions_index;co_emissions_total;co2_emissions_total;nox_emissions_total;l_over_d;weight;lift;drag
10;climb_3;215,5126747;1913,072892;0,267366173;88,99888889;80362,67431;1,015374298;275,718759;0,814854545;0,045788436;0,079040287;0,179421334;19102,30578;0,233434713;9,32053104;21,26086952;0,9;283596174,8;0;782,6497797;786,6982942;0,918673439;956,9428271;2561,188303;231,1031181;0,971240309;0,971309407;0,9;28,24117685;0,860831468;0,141008394;0,099964872;1,214271173;956,9428271;11515,41774;31,7021291;0,837222202;0,277350094;0,191228831;1,214271173;2561,188303;3075,208847;326902,667;956,9428271;57,08343576;-44676,33842;-131,9340232;11880,413;104,2649726;0,691736428;0,141008394;16,50213567;715,6591321;0,024265958;-1;1;879,6618229;0,024510817;29181,25317;3034897,155;521,6274474;0,024835316;13682,51872;0,27098326;11515,41774;3075,208847;1190545,911;1554078,517;345402,465;326902,667;0,691736428;1,929337061;3160;15,6322157;0,106447036;170,8476942;0,88606357;17,79607723;187393,6197;183809,509;10328,65314
11;climb_3;240,535855;2133,6;0,268063451;88,99888889;78192,31283;0,993111781;274,2862429;0,832850167;0,046666018;0,081472367;0,179468209;19096,51119;0,229721207;9,320274639;21,24865879;0,9;282472363,3;0;782,0524961;786,1251729;0,915032996;956,9428271;2561,188303;232,6865114;0,971240309;0,971309407;0,9;28,24513872;0,860878434;0,141230472;0,100127773;1,214271173;956,9428271;11281,2911;31,84834951;0,835640312;0,283567432;0,195146177;1,214271173;2561,188303;3069,398393;326902,667;956,9428271;57,13355594;-44681,44003;-131,9340232;11638,23046;104,2768786;0,693540444;0,141230472;16,21295738;714,100021;0,024302849;-1;1;865,1961315;0,02460941;28701,37898;2986358,535;522,4191441;0,023618369;13682,51872;0,265203858;11281,2911;3069,398393;1166276,601;1529439,623;345402,465;326902,667;0,693540444;1,922850232;3160;15,46700196;0,11760756;189,1585984;0,976165848;17,84703741;187336,7748;183749,7377;10295,81177
12;climb_4;240,535855;2133,6;0,278909949;92,6;78192,31283;0,993111781;274,2862429;0,771081435;0,043858239;0,073047526;0,165373517;19096,51119;0,230068642;9,320274639;21,24865879;0,9;282472363,3;0;782,0520796;786,1251729;0,915032996;956,9428271;2561,188303;232,7108385;0,971240309;0,971309407;0,9;29,00770518;0,864279242;0,141754772;0,096972744;1,263403533;956,9428271;10925,81731;32,43500372;0,842963239;0,283567432;0,189200769;1,263403533;2561,188303;2975,884783;326902,667;956,9428271;57,13368659;-44681,51841;-131,9340232;11681,43587;104,2770615;0,693540444;0,141754772;16,24518905;714,4450035;0,024292327;-1;1;838,1268984;0,023751286;27803,40419;2995017,834;522,4313076;0,02385109;13682,51872;0,266360317;10925,81731;2975,884783;1170606,25;1533835,206;345402,465;326902,667;0,693540444;1,920521586;3160;15,49158188;0,11760756;189,1585984;0,976165848;17,58122197;187336,7748;184167,4613;10475,23668
13;climb_4;259,015411;2289,95076;0,279427734;92,6;76682,59487;0,977556532;273,2706682;0,783182786;0,04442515;0,074680763;0,165428075;19092,28429;0,227449726;9,320087508;21,23974692;0,9;281642324,4;0;781,6144134;785,7043974;0,912344192;956,9428271;2561,188303;233,8255054;0,971240309;0,971309407;0,9;29,00994828;0,864304785;0,141900141;0,097075058;1,263403533;956,9428271;10766,03179;32,53621624;0,841892856;0,288079664;0,191967336;1,263403533;2561,188303;2972,106047;326902,667;956,9428271;57,17027352;-44685,10981;-131,9340232;11510,25957;104,2854431;0,694827975;0,141900141;16,0443842;713,3455529;0,024319289;-1;1;828,2656882;0,023820898;27476,27567;2960710,4;522,988641;0,023077317;13682,51872;0,262406268;10766,03179;2972,106047;1153452,533;1516420,265;345402,465;326902,667;0,694827975;1,916329683;3160;15,37554754;0,125716155;202,5156122;1,041396185;17,62926605;187295,3089;184127,8728;10444,44348
14;climb_4;295,9745232;2594,83184;0,280445682;92,6;73806,75632;0,947762886;271,2904597;0,807407633;0,04558316;0,077952006;0,165576977;19083,97236;0,222349954;9,319719285;21,22221079;0,9;279981994,3;0;780,7475677;784,8691314;0,906965765;956,9428271;2561,188303;235,9283013;0,971240309;0,971309407;0,9;29,01235861;0,864349454;0,142107417;0,097221881;1,263403533;956,9428271;10453,69526;32,73837899;0,839718442;0,297135667;0,197490582;1,263403533;2561,188303;2964,429786;326902,667;956,9428271;57,24242604;-44691,8849;-131,9340232;11175,75444;104,3012547;0,697359215;0,142107417;15,65222071;711,1962921;0,024371601;-1;1;808,9722717;0,023962403;26836,25009;2893668,334;524,040039;0,021519515;13682,51872;0,255047866;10453,69526;2964,429786;1119931,5;1482388,76;345402,465;326902,667;0,697359215;1,908318099;3160;15,14678856;0,141611401;228,7812973;1,168252241;17,71284925;187213,7689;184037,8155;10390,07406
15;climb_4;314,4540793;2743,2;0,280945065;92,6;72439,29491;0,93351885;270,3268742;0,819514793;0,046173834;0,079589414;0,165582202;19079,88682;0,2198211;9,319538176;21,2135857;0,9;279151709,3;0;780,3183051;784,4546306;0,904276163;956,9428271;2561,188303;236,9204992;0,971240309;0,971309407;0,9;29,00962292;0,864363881;0,142054204;0,097187098;1,263403533;956,9428271;10292,9017;32,83911117;0,838618134;0,301669492;0,200241253;1,263403533;2561,188303;2960,545405;326902,667;956,9428271;57,27801259;-44695,08171;-131,9340232;11003,67086;104,3087154;0,698600985;0,142054204;15,45515706;710,1185116;0,024396314;-1;1;799,0439183;0,02403846;26506,89421;2859179,062;524,5361379;0,020840181;13682,51872;0,251610118;10292,9017;2960,545405;1102686,864;1464881,515;345402,465;326902,667;0,698600985;1,904298824;3160;15,03089766;0,14939972;241,6916063;1,229899123;17,74846764;187173,6897;183990,0808;10366,5333
16;climb_5;314,4540793;2743,2;0,289685578;95,48088889;72439,29491;0,93351885;270,3268742;0,772051825;0,04401018;0,073084425;0,154894204;19079,88682;0,220086945;9,319538176;21,2135857;0,9;279151709,3;0;780,3180503;784,4546306;0,904276163;956,9428271;2561,188303;236,9354276;0,971240309;0,971309407;0,9;29,6145087;0,866478619;0,142463142;0,09475733;1,30270942;956,9428271;10035,56954;33,29727308;0,844132247;0,301669492;0,195476398;1,30270942;2561,188303;2890,097546;326902,667;956,9428271;57,27809293;-44695,1298;-131,9340232;11035,34761;104,3088276;0,698600985;0,142463142;15,47900516;710,3851125;0,024387546;-1;1;779,2822193;0,023376653;25851,33416;2865527,767;524,5436021;0,021014815;13682,51872;0,252417261;10035,56954;2890,097546;1105861,217;1468104,208;345402,465;326902,667;0,698600985;1,902231301;3160;15,04994896;0,14939972;241,6916063;1,229899123;17,5425735;187173,6897;184287,1271;10505,13638
17;climb_5;334,8004296;2900,384158;0,290234079;95,48088889;71013,10133;0,918608414;269,3060816;0,784392926;0,044593937;0,074751249;0,154898894;19075,43555;0,217412147;9,319340766;21,20418432;0,9;278237460,3;0;779,8485833;784,0006635;0,901314571;956,9428271;2561,188303;237,9843971;0,971240309;0,971309407;0,9;29,61053014;0,866478039;0,142361369;0,094689574;1,30270942;956,9428271;9868,217165;33,40209293;0,843007602;0,306566054;0,198384621;1,30270942;2561,188303;2886,247046;326902,667;956,9428271;57,31690803;-44698,50953;-131,9340232;10851,33029;104,3167152;0,69992374;0,142361369;15,26933491;709,2437621;0,02441395;-1;1;768,960481;0,023458197;25508,92842;2828646,714;525,0680869;0,020276165;13682,51872;0,24891684;9868,217165;2886,247046;1087420,69;1449382,861;345402,465;326902,667;0,69992374;1,897833092;3160;14,92622944;0,157857435;255,757607;1,296612131;17,58967664;187130,0228;184242,3827;10474,46104
18;climb_5;375,4931302;3205,075668;0,291306168;95,48088889;68313,45597;0,890226969;267,3274834;0,809042841;0,045784308;0,078082691;0,154973999;19066,69493;0,212252239;9,318952858;21,18571073;0,9;276408701,2;0;778,9193463;783,10027;0,895390541;956,9428271;2561,188303;239,9576288;0,971240309;0,971309407;0,9;29,60083886;0,866469015;0,142083452;0,094503737;1,30270942;956,9428271;9544,55858;33,61032262;0,840738653;0,316339728;0,204158374;1,30270942;2561,188303;2878,478731;326902,667;956,9428271;57,39344822;-44704,86717;-131,9340232;10495,53678;104,3315525;0,702509174;0,142083452;14,87536955;707,0551204;0,02446776;-1;1;748,9789134;0,023623189;24846,07462;2757337,996;526,0547027;0,01900071;13682,51872;0,242348349;9544,55858;2878,478731;1051766,331;1413185,542;345402,465;326902,667;0,702509174;1,890432043;3160;14,69008879;0,174411758;283,3779854;1,426039491;17,67074531;187044,2772;184161,0238;10421,80285
19;climb_5;395,8394805;3352,8;0,291830209;95,48088889;67034,92642;0,876711612;266,3682628;0,821345113;0,046390456;0,079745603;0,155093058;19062,40114;0,209835513;9,31876217;21,17662946;0,9;275494197,9;0;778,4594831;782,6538287;0,892428124;956,9428271;2561,188303;240,8862859;0,971240309;0,971309407;0,9;29,59687715;0,866465894;0,141979566;0,0944343;1,30270942;956,9428271;9392,747345;33,71373346;0,839595898;0,32121641;0,207023897;1,30270942;2561,188303;2874,566225;326902,667;956,9428271;57,43119613;-44707,85925;-131,9340232;10328,63694;104,3385354;0,703772942;0,141979566;14,6906085;705,9941567;0,024494228;-1;1;739,5904043;0,023704011;24534,62714;2723887,657;526,5190313;0,018428995;13682,51872;0,239350494;9392,747345;2874,566225;1035041,162;1396205,675;345402,465;326902,667;0,703772942;1,887638798;3160;14,5771316;0,182522663;296,9463559;1,488872267;17,70504516;187002,1552;184122,9356;10399,46151
20;climb_6;395,8394805;3352,8;0,300949903;98,46466667;67034,92642;0,876711612;266,3682628;0,773478733;0,044187;0,073156962;0,144525574;19062,40114;0,210071622;9,31876217;21,17662946;0,9;275494197,9;0;778,4592571;782,6538287;0,892428124;956,9428271;2561,188303;240,8995694;0,971240309;0,971309407;0,9;30,21856896;0,868104279;0,142388472;0,092010038;1,34341909;956,9428271;9151,622262;34,17591811;0,845057394;0,32121641;0,202056309;1,34341909;2561,188303;2805,590321;326902,667;956,9428271;57,43126778;-44707,90205;-131,9340232;10358,38371;104,3386353;0,703772942;0,142388472;14,71346106;706,2757081;0,024485225;-1;1;720,8945657;0,023038455;23914,42516;2729849,554;526,525673;0,018600471;13682,51872;0,24009621;9151,622262;2805,590321;1038022,11;1399232,018;345402,465;326902,667;0,703772942;1,88502577;3160;14,59678252;0,182522663;296,9463559;1,488872267;17,50466726;187002,1552;184398,9794;10534,27504
21;climb_6;418,4456249;3509,930835;0,301527918;98,46466667;65696,3852;0,862509201;265,3480117;0,785987712;0,04478415;0,074842482;0,144778716;19057,67935;0,207685647;9,318552375;21,16663827;0,9;274478031,1;0;777,9519795;782,1607265;0,889136382;956,9428271;2561,188303;241,8885248;0,971240309;0,971309407;0,9;30,21795666;0,868101528;0,142429572;0,092036305;1,34341909;956,9428271;9005,939543;34,2839321;0,843885687;0,326505684;0,205098674;1,34341909;2561,188303;2801,700255;326902,667;956,9428271;57,4728127;-44711,08841;-131,9340232;10193,52312;104,3460716;0,705124632;0,142429572;14,52472811;705,1349154;0,024512805;-1;1;711,8768949;0,023118208;23615,2796;2696807,924;527,0201508;0,017910239;13682,51872;0,236967902;9005,939543;2801,700255;1021501,295;1382459,617;345402,465;326902,667;0,705124632;1,883270563;3160;14,47874217;0,191419077;311,8672039;1,557515914;17,55057767;186955,8345;184345,6398;10503,67933
22;climb_6;463,6579136;3814,712348;0,302658551;98,46466667;63161,93785;0,835465555;263,3692075;0,810970095;0,046001936;0,078210844;0,145312159;19048,39506;0,203035965;9,318139559;21,14697847;0,9;272445424,7;0;776,9487212;781,1837153;0,882552014;956,9428271;2561,188303;243,7438996;0,971240309;0,971309407;0,9;30,2143432;0,86808284;0,14240634;0,092019312;1,34341909;956,9428271;8721,951077;34,49874522;0,841522174;0,337074527;0,211144602;1,34341909;2561,188303;2793,853393;326902,667;956,9428271;57,55472029;-44717,06633;-131,9340232;9872,298556;104,3600227;0,707768624;0,14240634;14,15780441;702,9257405;0,024565747;-1;1;694,282284;0,023280451;23031,60894;2632427,572;527,9478382;0,0170066;13682,51872;0,231125211;8721,951077;2793,853393;989311,119;1349779,236;345402,465;326902,667;0,707768624;1,879728523;3160;14,24777464;0,208887712;341,2055737;1,69086763;17,62904268;186864,7555;184241,2054;10451,00456
23;climb_6;486,2640579;3962,4;0,303210976;98,46466667;61962,71662;0,822597704;262,4104086;0,823427955;0,046621847;0,079891723;0,145588267;19043,83094;0,200764651;9,317936473;21,13730676;0,9;271428992,2;0;776,4526344;780,6997847;0,879259412;956,9428271;2561,188303;244,6150795;0,971240309;0,971309407;0,9;30,21124327;0,868066494;0,142337631;0,091973182;1,34341909;956,9428271;8583,310439;34,60541745;0,840333285;0,342347366;0,214144557;1,34341909;2561,188303;2789,906281;326902,667;956,9428271;57,59510785;-44719,87322;-131,9340232;9715,555391;104,3665734;0,709060473;0,142337631;13,97936943;701,8578335;0,024590992;-1;1;685,6857375;0,023363132;22746,43344;2601012,85;528,3834281;0,016667816;13682,51872;0,228466066;8583,310439;2789,906281;973603,7581;1333832,676;345402,465;326902,667;0,709060473;1,877870696;3160;14,13485512;0,217462809;355,6281938;1,755638293;17,66184739;186819,9815;184190,182;10428,7042
24;climb_7;486,2640579;3962,4;0,31287444;101,6027778;61962,71662;0,822597704;262,4104086;0,774402704;0,044345747;0,073115857;0,135005121;19043,83094;0,201038134;9,317936473;21,13730676;0,9;271428992,2;0;776,4524376;780,6997847;0,879259412;956,9428271;2561,188303;244,6266842;0,971240309;0,971309407;0,9;30,8601942;0,869255556;0,142812065;0,089552083;1,386234432;956,9428271;8357,363683;35,07817951;0,845834339;0,342347366;0,208889024;1,386234432;2561,188303;2721,436433;326902,667;956,9428271;57,59517061;-44719,91061;-131,9340232;9747,938902;104,3666607;0,709060473;0,142812065;14,0040907;702,1542549;0,024581769;-1;1;667,9355028;0,02268273;22157,60023;2607503,206;528,3892304;0,016783767;13682,51872;0,229292337;8357,363683;2721,436433;976848,9363;1337127,273;345402,465;326902,667;0,709060473;1,875066314;3160;14,15622765;0,217462809;355,6281938;1,755638293;17,46284044;186819,9815;184441,253;10561,92741
25;climb_7;511,666887;4120,235997;0,313487075;101,6027778;60701,60013;0,809014473;261,3857749;0,78715362;0,044959763;0,074831859;0,13531327;19038,75464;0,198615715;9,317710482;21,12654427;0,9;270286714,9;0;775,8993184;780,1596062;0,875559151;956,9428271;2561,188303;245,5634927;0,971240309;0,971309407;0,9;30,8566775;0,869221154;0,142727433;0,089495472;1,386234432;956,9428271;8214,165879;35,19005268;0,844611507;0,348095326;0,212089176;1,386234432;2561,188303;2717,502025;326902,667;956,9428271;57,64011889;-44722,92896;-131,9340232;9581,293723;104,3737049;0,710448874;0,142727433;13,8200795;701,0173814;0,024609923;-1;1;659,0649728;0,022770767;21863,33581;2574103,907;528,8576347;0,016412259;13682,51872;0,226463166;8214,165879;2717,502025;960149,2864;1320173,314;345402,465;326902,667;0,710448874;1,873838122;3160;14,03794533;0,226977024;371,6692948;1,827199327;17,50795758;186770,183;184382,4147;10531,34918
26;climb_7;562,4725452;4425,002497;0,314680183;101,6027778;58325,47924;0,783274479;259,407447;0,812525179;0,046208066;0,078249051;0,135926007;19028,78481;0,193887753;9,317266287;21,10539007;0,9;268001870,4;0;774,8065595;779,0906847;0,86815769;956,9428271;2561,188303;247,3169953;0,971240309;0,971309407;0,9;30,84620813;0,869128187;0,142399752;0,089280453;1,386234432;956,9428271;7933,712889;35,41165422;0,842157305;0,359534447;0,218422335;1,386234432;2561,188303;2709,605733;326902,667;956,9428271;57,72870415;-44728,57865;-131,9340232;9255,153306;104,38689;0,713152789;0,142399752;13,4645608;698,7772822;0,024663014;-1;1;641,680534;0,022951382;21286,63724;2508738,31;529,734386;0,015754216;13682,51872;0,221217668;7933,712889;2709,605733;927466,4883;1286992,808;345402,465;326902,667;0,713152789;1,87234975;3160;13,80607383;0,245651315;403,1739505;1,965998453;17,58405508;186672,379;184269,9488;10479,37737
27;climb_7;587,8753743;4572;0,315260503;101,6027778;57206,73029;0,771086546;258,4533111;0,825126345;0,046841249;0,079947496;0,136241897;19023,88867;0,191600902;9,317047974;21,0949932;0,9;266859311;0;774,2667961;778,5619094;0,864456516;956,9428271;2561,188303;248,1388684;0,971240309;0,971309407;0,9;30,83972963;0,869072377;0,142177906;0,089135638;1,386234432;956,9428271;7797,594051;35,52123794;0,840929212;0,365217314;0,221551204;1,386234432;2561,188303;2705,654393;326902,667;956,9428271;57,77236851;-44731,22668;-131,9340232;9096,946644;104,39307;0,714467955;0,142177906;13,29230038;697,688052;0,024688243;-1;1;633,2357708;0,023043231;21006,49689;2477030,272;530,1453225;0,015458881;13682,51872;0,218769611;7797,594051;2705,654393;911612,4692;1270897,358;345402,465;326902,667;0,714467955;1,871681589;3160;13,69279822;0,254816952;418,6457603;2,033317422;17,61537873;186624,3479;184215,9752;10457,67894
28;climb_8;587,8753743;4572;0,325316914;104,8437778;57206,73029;0,771086546;258,4533111;0,775850391;0,044531216;0,07310961;0,125824312;19023,88867;0,191873369;9,317047974;21,0949932;0,9;266859311;0;774,2666285;778,5619094;0,864456516;956,9428271;2561,188303;248,1487846;0,971240309;0,971309407;0,9;31,50391484;0,869763289;0,142682497;0,086755699;1,430453555;956,9428271;7589,396715;35,99539948;0,84638126;0,365217314;0,216094461;1,430453555;2561,188303;2639,014895;326902,667;956,9428271;57,77242229;-44731,25862;-131,9340232;9129,231782;104,3931445;0,714467955;0,142682497;13,31679716;697,9827548;0,024678069;-1;1;616,6659909;0,022360904;20456,82322;2483500,913;530,1502807;0,015564999;13682,51872;0,219534342;7589,396715;2639,014895;914847,7894;1274181,947;345402,465;326902,667;0,714467955;1,868762424;3160;13,71439204;0,254816952;418,6457603;2,033317422;17,42261842;186624,3479;184441,6416;10586,33307
29;climb_8;617,0594403;4731,055368;0,325968581;104,8437778;56015,90749;0,758063475;257,4209593;0,788906501;0,045165945;0,074864643;0,126131402;19018,32523;0,189396219;9,31679977;21,08317285;0,9;265546572,7;0;773,651879;777,9590754;0,860204068;956,9428271;2561,188303;249,0510873;0,971240309;0,971309407;0,9;31,49505519;0,869663201;0,142345481;0,086540822;1,430453555;956,9428271;7442,737542;36,11175688;0,845102733;0,371491526;0,219474797;1,430453555;2561,188303;2635,02845;326902,667;956,9428271;57,82208641;-44734,16579;-131,9340232;8953,846868;104,3999292;0,71589916;0,142345481;13,12819776;696,8051641;0,024706039;-1;1;607,5836394;0,022463116;20155,53198;2448349,981;530,601432;0,015216043;13682,51872;0,216963414;7442,737542;2635,02845;897272,3236;1256338,834;345402,465;326902,667;0,71589916;1,867634239;3160;13,59048643;0,265212545;436,2262264;2,109278897;17,46684387;186569,7705;184377,9477;10555,88228
30;climb_8;675,4275722;5035,772888;0,327227965;104,8437778;53790,75587;0,733586251;255,4433283;0,814702537;0,046448229;0,078335625;0,126716611;19007,41065;0,184643258;9,316312412;21,0599631;0,9;262920775,8;0;772,4392091;776,7682288;0,851698136;956,9428271;2561,188303;250,7363551;0,971240309;0,971309407;0,9;31,47297855;0,869420273;0,141460553;0,085978795;1,430453555;956,9428271;7155,642793;36,34057054;0,842557665;0,383886907;0,226114896;1,430453555;2561,188303;2627,092935;326902,667;956,9428271;57,91989209;-44739,59563;-131,9340232;8610,868193;104,4126013;0,718665046;0,141460553;12,76498193;694,5541436;0,024761208;-1;1;589,7964075;0,022674033;19565,47146;2379609,634;531,4440659;0,014566226;13682,51872;0,212232245;7155,642793;2627,092935;862902,1498;1221445,257;345402,465;326902,667;0,718665046;1,864900064;3160;13,35088067;0,28558082;470,7163104;2,256293396;17,54001305;186462,6985;184258,7503;10505,05206
31;climb_8;704,6116381;5181,6;0,327835806;104,8437778;52751,5767;0,722089331;254,4969704;0,827420879;0,047094218;0,080048176;0,127026907;19002,05528;0,182375423;9,31607308;21,0485652;0,9;261607726;0;771,8411358;776,1801649;0,847444679;956,9428271;2561,188303;251,5251155;0,971240309;0,971309407;0,9;31,46109612;0,86928811;0,140975358;0,085670871;1,430453555;956,9428271;7018,272536;36,45288714;0,841294627;0,389999055;0,229370684;1,430453555;2561,188303;2623,154784;326902,667;956,9428271;57,9680648;-44742,13698;-131,9340232;8446,845319;104,4185323;0,72;0,140975358;12,5976699;693,4921585;0,024789228;-1;1;581,2769919;0,022780444;19282,85464;2346735,901;531,8384461;0,014279605;13682,51872;0,210028866;7018,272536;2623,154784;846465,2833;1204758,083;345402,465;326902,667;0,72;1,86409144;3160;13,23880476;0,295565722;487,6392877;2,327490428;17,56947897;186410,1623;184202,3956;10484,22642
32;cruise;704,6116381;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,586203746;0,036708964;0,046475046;0,046475046;19002,05528;0,142985676;9,31607308;21,0485652;0,684445571;261607726;0;771,8409963;776,1801649;0,847444679;956,9428271;2561,188303;251,5334016;0,971240309;0,971309407;0,684445571;34,5183446;0,822485015;0,089768616;0,043292375;1,705458332;956,9428271;3546,569326;39,31868007;0,867216674;0,389999055;0,198312487;1,705458332;2561,188303;2267,96355;326902,667;956,9428271;57,96810987;-44742,16367;-131,9340232;5378,68193;104,4185946;0,72;0,089768616;10,64658598;662,0158286;0,022138665;-1;1;350,555376;0,021575176;11629,06575;1731809,572;531,8425891;0,014964442;13682,51872;0,214835343;3546,569326;2267,96355;539002,1188;892612,7379;345402,465;326902,667;0,72;2,422966262;3160;11,10886005;0,295565722;487,6392877;2,327490428;15,96895353;186410,1623;185503,4929;11616,50903
33;cruise;1193,486328;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,584056561;0,036632664;0,046186068;0,046186068;18932,19785;0,142803186;9,312938733;20,89929621;0,683413195;239598723,7;0;762,5811874;767,0321185;0,776149339;956,9428271;2561,188303;261,3292435;0,971240309;0,971309407;0,683413195;34,51388723;0,822103583;0,089502252;0,043143899;1,705458332;956,9428271;3534,406015;39,31868007;0,867216674;0,389999055;0,198312487;1,705458332;2561,188303;2267,96355;326902,667;956,9428271;58,71338827;-44773,72534;-131,9340232;5362,722199;104,4922527;0,72;0,089502252;10,6359602;661,8758441;0,02212875;-1;1;349,8220558;0,021594118;11604,73913;1728610,896;536,7405101;0,015165561;13682,51872;0,214835343;3534,406015;2267,96355;537402,781;890989,0448;345402,465;326902,667;0,72;2,425633672;3160;11,09846833;0,464921142;708,3887538;3,103163471;15,94360036;185724,8609;184824,0186;11592,36399
34;cruise;2171,235708;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,57977021;0,036481264;0,045609194;0,045609194;18792,74954;0,142440838;9,306612315;20,59800912;0,681365224;195539617,8;0;747,7615626;752,3228613;0,633425516;956,9428271;2561,188303;273,3532369;0,971240309;0,971309407;0,681365224;34,50504385;0,821338978;0,088973855;0,0428493;1,705458332;956,9428271;3510,272038;39,31868007;0,867216674;0,389999055;0,198312487;1,705458332;2561,188303;2267,96355;326902,667;956,9428271;59,92881719;-44812,46599;-131,9340232;5331,062142;104,5826651;0,72;0,088973855;10,61488134;661,5981502;0,022109082;-1;1;348,36703;0,021632011;11556,47118;1722265,536;542,7525068;0,015412427;13682,51872;0,214835343;3510,272038;2267,96355;534230,1008;887768,0496;345402,465;326902,667;0,72;2,430935857;3160;11,07785604;0,803541671;1149,045403;4,649386958;15,89227326;184356,873;183467,6077;11544,45338
35;cruise;2660,110398;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,57763102;0,036406144;0,045321295;0,045321295;18723,15783;0,142260941;9,303419865;20,44597302;0,680349376;173493389,2;0;741,8941585;746,4943637;0,562009585;956,9428271;2561,188303;277,9571364;0,971240309;0,971309407;0,680349376;34,50065675;0,820955748;0,088711756;0,04270314;1,705458332;956,9428271;3498,298446;39,31868007;0,867216674;0,389999055;0,198312487;1,705458332;2561,188303;2267,96355;326902,667;956,9428271;60,42276918;-44827,2995;-131,9340232;5315,357907;104,6172833;0,72;0,088711756;10,60442566;661,4604066;0,022099326;-1;1;347,6451479;0,021650964;11532,52399;1719118,067;545,0544566;0,01550695;13682,51872;0,214835343;3498,298446;2267,96355;532656,3666;886170,3499;345402,465;326902,667;0,72;2,433571152;3160;11,06763295;0,972806399;1368,955214;5,41995796;15,86630579;183674,1783;182790,6635;11520,682
36;descent_5;2660,110398;5181,6;0,327835806;104,8437778;52751,5767;0,722089331;254,4969704;0,821829193;0,050764853;0,083376755;0,020961974;18723,15783;0,059959115;9,303419865;20,44597302;0,15;173493389,2;0;746,4464009;746,4943637;0,562009585;956,9428271;2561,188303;0,045630677;3,76E-17;3,79E-17;0,15;28,5990963;0,025335714;0,010683194;0,000189217;1,430453555;956,9428271;15,50092323;28,35604945;0;0;-0,007174321;1,430453555;2561,188303;-82,04778099;0;956,9428271;0,951377409;-710,1522429;0;640,1068331;1,657342717;0,72;0,010683194;4,583370735;545,6821009;0,017013116;0;0;4,012077882;0,002074868;133,0937155;128291,2594;0,022815339;4,41E-07;0;0,001605232;15,50092323;-82,04778099;64145,62969;65122,46669;0;0;0,72;6,525284032;3160;6,059833093;0,972806399;1368,955214;5,41995796;16,18894072;183674,1783;182957,5612;11301,39175
37;descent_5;2683,452605;5028,72883;0,327198689;104,8437778;53841,3703;0,734145137;255,4890424;0,808369077;0,049977328;0,081502259;0,019062193;18721,74749;0,060756413;9,303354922;20,44288019;0,15;173476811,6;0;746,442351;746,490314;0,561955884;956,9428271;2561,188303;0,045631172;3,76E-17;3,79E-17;0,15;28,60088153;0,031808865;0,010750335;0,000239054;1,430453555;956,9428271;19,91060505;28,35619084;0;0;-0,007170656;1,430453555;2561,188303;-83,37500451;0;956,9428271;0,951382573;-710,1522445;0;654,883925;1,657342721;0,718600749;0,010750335;4,638829686;546,5032405;0,016929325;0;0;3,826237961;0,00193411;126,9287989;131252,9083;0,022815586;4,49E-07;0;0,001605232;19,91060505;-83,37500451;65626,45416;66625,84179;0;0;0,718600749;6,530930964;3160;6,072472825;0,982028219;1373,411883;5,428512858;16,17471576;183660,3429;182965,6184;11311,82897
