mission_phase,B_Fuel_kW,B_Eng_Air_kW,W_Bat_Power_out_kW,W_Electric_Motor_in_kW,W_Mec_Engine_out_kW,W_Mec_Hydraulic_Electric_MT_kW,W_Mec_Motor_out_kW,B_Thrust_kW,B_Eng_Gases_kW,B_Bleed_MT_kW,B_Bat_Heat_kW,B_Inverter_Heat_kW,B_Motor_Heat_kW,B_Prop_Air_kW,B_Dest_Engine_kW,B_Dest_Bat_kW,B_Dest_Inverter_kW,B_Dest_Motor_kW,B_Dest_Prop_kW,P_dissipada_Bat_kW,P_loss_Inv_kW,T0_env_K,I_bat_A,Voc_bat_V,Vload_bat_V,eta_ex_engine,eta_ex_bat,eta_ex_inverter,eta_ex_motor,eta_ex_prop
reserve_climb_3,10492.056687,114.457498,44.833471,345.402465,1529.439623,29.828000,335.468797,1277.195420,3985.896384,1.548739,0,0,0,328.264020,5059.801440,0.279873,0.000000,9.933668,259.448980,0.279873,0.000000,547.436243,60.628460,744.095159,739.478968,0.147010,0.993796,1,0.971240,0.684857
reserve_climb_4,10507.925086,124.150277,44.833471,345.402465,1533.835206,29.828000,335.468797,1287.297614,4001.648809,1.548863,0,0,0,328.303033,5065.214485,0.279873,0.000000,9.933668,253.703356,0.279873,0.000000,547.436243,60.628460,744.095159,739.478967,0.147070,0.993796,1,0.971240,0.688651
reserve_climb_4,10388.386285,122.753281,44.833940,345.402465,1516.431187,29.828000,335.468797,1272.161067,3962.254392,1.584084,0,0,0,328.444923,5001.041903,0.280018,0.000000,9.933668,251.293994,0.280018,0.000000,546.421305,60.644090,743.913516,739.296113,0.147107,0.993793,1,0.971240,0.686949
reserve_climb_4,10155.465723,120.034620,44.834871,345.402465,1482.399989,29.828000,335.468797,1242.528161,3885.107671,1.652802,0,0,0,328.745710,4876.511881,0.280307,0.000000,9.933668,246.594915,0.280307,0.000000,544.441097,60.675113,743.553271,738.933466,0.147168,0.993787,1,0.971240,0.683508
reserve_climb_4,10039.889100,118.689823,44.835333,345.402465,1464.881515,29.828000,335.468797,1227.269202,3846.483336,1.686264,0,0,0,328.888581,4815.699808,0.280451,0.000000,9.933668,244.192529,0.280451,0.000000,543.476874,60.690506,743.374658,738.753661,0.147138,0.993784,1,0.971240,0.681684
reserve_climb_5,10052.031039,126.389381,44.835333,345.402465,1468.104208,29.828000,335.468797,1234.154183,3858.878699,1.686376,0,0,0,328.603264,4819.923137,0.280451,0.000000,9.933668,240.815558,0.280451,0.000000,543.476874,60.690506,743.374658,738.753661,0.147167,0.993784,1,0.971240,0.684283
reserve_climb_5,9929.962547,124.878144,44.835839,345.402465,1449.397823,29.828000,335.468797,1217.820650,3817.897136,1.721774,0,0,0,328.727081,4755.995958,0.280607,0.000000,9.933668,238.318889,0.280607,0.000000,542.456897,60.707332,743.179520,738.557221,0.147116,0.993780,1,0.971240,0.682303
reserve_climb_5,9694.290781,121.949159,44.836841,345.402465,1413.200046,29.828000,335.468797,1186.175335,3738.589871,1.790445,0,0,0,328.992045,4632.831579,0.280918,0.000000,9.933668,233.501463,0.280918,0.000000,540.478277,60.740704,742.792823,738.167943,0.147004,0.993774,1,0.971240,0.678330
reserve_climb_5,9583.817385,120.575811,44.837338,345.402465,1396.205675,29.828000,335.468797,1171.294004,3701.440182,1.823766,0,0,0,329.142865,4575.095573,0.281073,0.000000,9.933668,231.237602,0.281073,0.000000,539.518263,60.757251,742.601246,737.975087,0.146947,0.993770,1,0.971240,0.676394
reserve_cruise,5656.114404,89.972229,44.837338,345.402465,654.060704,29.828000,335.468797,503.305336,2011.278612,1.823818,0,0,0,239.031152,3049.095499,0.281073,0.000000,9.933668,247.193013,0.281073,0.000000,539.518263,60.757251,742.601246,737.975087,0.119018,0.993770,1,0.971240,0.508631
reserve_cruise,5652.502355,89.935639,44.843307,345.402465,653.341985,29.828000,335.468797,502.630523,2009.798337,1.823818,0,0,0,238.698255,3047.645854,0.282925,0.000000,9.933668,247.482004,0.282925,0.000000,539.518263,60.955911,740.309370,735.667895,0.118969,0.993730,1,0.971240,0.508318
reserve_cruise,5645.296708,89.862557,44.854084,345.402465,651.909604,29.828000,335.468797,501.285488,2006.846311,1.823818,0,0,0,238.029935,3044.751533,0.286270,0.000000,9.933668,248.062978,0.286270,0.000000,539.518263,61.315051,736.203481,731.534639,0.118870,0.993658,1,0.971240,0.507693
reserve_cruise,5641.703111,89.826065,44.858920,345.402465,651.195934,29.828000,335.468797,500.615260,2005.374558,1.823818,0,0,0,237.694508,3043.306866,0.287771,0.000000,9.933668,248.354963,0.287771,0.000000,539.518263,61.477961,734.355705,729.674820,0.118821,0.993626,1,0.971240,0.507381
reserve_descent_3,3099.219150,57.898375,0.710157,0.000000,96.514032,29.828000,0.000000,18.456475,1014.338341,1.823766,0,0,0,9.566039,2014.613387,0.000047,0.710157,0.000000,68.491518,0.000047,0.710157,539.518263,0.967112,734.355705,734.306949,0.040018,0.999934,0,0.000000,0.191231
reserve_descent_3,3127.427069,58.477025,0.710157,0.000000,99.394007,29.828000,0.000000,20.008574,1021.307984,1.789466,0,0,0,9.741732,2033.584638,0.000047,0.710157,0.000000,69.643701,0.000047,0.710157,540.506492,0.967116,734.352594,734.303838,0.040561,0.999934,0,0.000000,0.201306
reserve_descent_3,3199.861479,60.046237,0.710157,0.000000,103.085159,29.828000,0.000000,21.073042,1039.518616,1.720726,0,0,0,10.068916,2085.755215,0.000047,0.710157,0.000000,71.943200,0.000047,0.710157,542.487113,0.967124,734.346375,734.297618,0.040772,0.999934,0,0.000000,0.204424
reserve_descent_3,3226.045033,60.503032,0.710157,0.000000,106.253544,29.828000,0.000000,22.850289,1046.388430,1.686376,0,0,0,10.254529,2102.391714,0.000047,0.710157,0.000000,73.148725,0.000047,0.710157,543.476874,0.967129,734.343265,734.294509,0.041406,0.999934,0,0.000000,0.215054
reserve_descent_4,3227.366353,56.887679,0.710157,0.000000,105.637906,29.828000,0.000000,24.896525,1043.448489,1.686264,0,0,0,9.928611,2103.653373,0.000047,0.710157,0.000000,70.812770,0.000047,0.710157,543.476874,0.967129,734.343265,734.294509,0.041247,0.999934,0,0.000000,0.235678
reserve_descent_4,3253.485097,57.315762,0.710157,0.000000,108.816798,29.828000,0.000000,26.683145,1050.245871,1.651815,0,0,0,10.113627,2120.258376,0.000047,0.710157,0.000000,72.020027,0.000047,0.710157,544.469549,0.967133,734.340003,734.291246,0.041877,0.999934,0,0.000000,0.245212
reserve_descent_4,3302.166258,58.174028,0.710157,0.000000,114.961498,29.828000,0.000000,30.009245,1062.098255,1.583125,0,0,0,10.485315,2151.869408,0.000047,0.710157,0.000000,74.466939,0.000047,0.710157,546.448941,0.967141,734.333478,734.284721,0.043088,0.999934,0,0.000000,0.261037
reserve_descent_4,3326.317090,58.603385,0.710157,0.000000,117.996053,29.828000,0.000000,31.613687,1067.906641,1.548863,0,0,0,10.673088,2167.640918,0.000047,0.710157,0.000000,75.709279,0.000047,0.710157,547.436243,0.967146,734.330217,734.281459,0.043671,0.999934,0,0.000000,0.267922
reserve_descent_5,3329.559051,54.127300,0.710157,0.000000,117.220311,29.828000,0.000000,33.945055,1064.872232,1.548739,0,0,0,10.279799,2170.217069,0.000047,0.710157,0.000000,72.995456,0.000047,0.710157,547.436243,0.967146,734.330217,734.281459,0.043458,0.999934,0,0.000000,0.289583
reserve_descent_5,3385.369584,55.111229,0.710157,0.000000,120.095443,29.828000,0.000000,34.738915,1079.103312,1.496972,0,0,0,10.537023,2209.957087,0.000047,0.710157,0.000000,74.819505,0.000047,0.710157,548.927974,0.967153,734.325011,734.276253,0.043576,0.999934,0,0.000000,0.289261
reserve_descent_5,3459.821964,56.200193,0.710157,0.000000,129.143411,29.828000,0.000000,39.372698,1098.008503,1.393932,0,0,0,11.110212,2257.648310,0.000047,0.710157,0.000000,78.660501,0.000047,0.710157,551.897107,0.967166,734.314603,734.265845,0.045213,0.999934,0,0.000000,0.304876
reserve_descent_5,3494.304302,56.743782,0.710157,0.000000,133.512250,29.828000,0.000000,41.489460,1106.134704,1.342580,0,0,0,11.400359,2280.230550,0.000047,0.710157,0.000000,80.622431,0.000047,0.710157,553.376716,0.967173,734.309400,734.260642,0.045998,0.999934,0,0.000000,0.310754
reserve_descent_6,3498.135947,52.874111,0.710157,0.000000,132.890240,29.828000,0.000000,43.354161,1103.961336,1.342488,0,0,0,11.070338,2282.987995,0.000047,0.710157,0.000000,78.465741,0.000047,0.710157,553.376716,0.967173,734.309400,734.260642,0.045823,0.999934,0,0.000000,0.326240
reserve_descent_6,3530.218170,53.367890,0.710157,0.000000,136.279398,29.828000,0.000000,44.858488,1111.506984,1.299437,0,0,0,11.309439,2304.672240,0.000047,0.710157,0.000000,80.111471,0.000047,0.710157,554.617078,0.967179,734.304800,734.256040,0.046352,0.999934,0,0.000000,0.329166
reserve_descent_6,3593.455042,54.247687,0.710157,0.000000,143.068735,29.828000,0.000000,47.801005,1127.129444,1.213500,0,0,0,11.796340,2346.463049,0.000047,0.710157,0.000000,83.471390,0.000047,0.710157,557.092781,0.967191,734.295600,734.246840,0.047399,0.999934,0,0.000000,0.334112
reserve_descent_6,3625.075647,54.674589,0.710157,0.000000,146.652733,29.828000,0.000000,49.412979,1135.023526,1.170603,0,0,0,12.046886,2367.075374,0.000047,0.710157,0.000000,85.192868,0.000047,0.710157,558.328413,0.967197,734.291002,734.242242,0.047960,0.999934,0,0.000000,0.336939
reserve_descent_7,4613.471612,30.761132,0.710157,0.000000,314.814767,29.828000,0.000000,216.760084,1444.239745,1.170137,0,0,0,10.619338,2854.180096,0.000047,0.710157,0.000000,87.435345,0.000047,0.710157,558.328413,0.967197,734.291002,734.242242,0.074209,0.999934,0,0.000000,0.688532
reserve_descent_7,4637.623723,30.939373,0.710157,0.000000,314.878297,29.828000,0.000000,216.070878,1449.481023,1.144347,0,0,0,10.709899,2873.231428,0.000047,0.710157,0.000000,88.097520,0.000047,0.710157,559.071270,0.967203,734.286703,734.237943,0.073836,0.999934,0,0.000000,0.686204
reserve_descent_7,4695.196732,31.344176,0.710157,0.000000,315.268330,29.828000,0.000000,214.892189,1463.128846,1.092760,0,0,0,10.896995,2917.222971,0.000047,0.710157,0.000000,89.479146,0.000047,0.710157,560.557063,0.967214,734.278108,734.229347,0.073012,0.999934,0,0.000000,0.681617
reserve_descent_7,4731.977701,31.589606,0.710157,0.000000,315.593028,29.828000,0.000000,214.401302,1472.657771,1.066963,0,0,0,10.993520,2944.421546,0.000047,0.710157,0.000000,90.198206,0.000047,0.710157,561.300000,0.967220,734.273811,734.225050,0.072513,0.999934,0,0.000000,0.679360
hold,7660.197094,161.017373,44.859129,345.402465,930.536599,29.828000,335.468797,737.375719,2724.728117,1.171794,0,0,0,253.725777,4134.949957,0.287836,0.000000,9.933668,274.903899,0.287836,0.000000,558.328413,61.485190,734.273811,729.592424,0.122790,0.993624,1,0.971240,0.582443
hold,7654.487101,160.948110,44.866951,345.402465,929.402156,29.828000,335.468797,736.306025,2722.350760,1.171794,0,0,0,253.478787,4132.682501,0.290264,0.000000,9.933668,275.086141,0.290264,0.000000,558.328413,61.762050,731.148252,726.448540,0.122735,0.993572,1,0.971240,0.582119
hold,7643.145536,160.810289,44.872379,345.402465,927.151533,29.828000,335.468797,734.183629,2717.630712,1.171794,0,0,0,252.985845,4128.173786,0.291949,0.000000,9.933668,275.450856,0.291949,0.000000,558.328413,62.291132,725.052280,720.365441,0.122627,0.993536,1,0.971240,0.581476
hold,7637.516019,160.741759,44.861037,345.402465,926.035734,29.828000,335.468797,733.131289,2715.288849,1.171794,0,0,0,252.739999,4125.933401,0.288428,0.000000,9.933668,275.633242,0.288428,0.000000,558.328413,62.968856,717.012637,712.432144,0.122574,0.993612,1,0.971240,0.581156
