;segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;density_kg_m3;temperature_C;lift_coefficient;drag_coefficient;angle_of_attack_rad;flight_path_angle_rad;mass_kg;mass_flow_kg_s;CG_m;CG_percent;throttle;battery_energy;battery_voltage;battery_voltage_under_load;battery_voltage_open_circuit;state_of_charge;rpm;rpm_wtp;battery_resistive_losses;emotor_efficiency;emotorWTP_efficiency;combustion_engine_throttle;beta_propeller;eta_propeller;cp_propeller;ct_propeller;j_propeller;rpm_propeller;thrust_propeller;beta_propellerWTP;eta_propellerWTP;cp_propellerWTP;ct_propellerWTP;j_propellerWTP;rpm_propellerWTP;thrust_propellerWTP;power_WTP;propeller_rpm;battery_current;battery_draw;propeller_motor_torque;propeller_torque;battery_specfic_power;propeller_tip_mach;propeller_power_coefficient;gas_turbine_p3;gas_turbine_t3;gas_turbine_far;electric_throttle;electric_throttle_WTP;disc_loading;power_loading;propeller_thrust;power;heat_load_vcs;tms_mdot_air_vcs;heat_load_liquid;tms_mdot_air_liquid;thrust_turboprop;thrust_WTP;power_propeller_turboprop;power_turboshaft;power_motor_turboprop;power_propeller_WTP;propellerWTP_tip_mach;co_emissions_index;co2_emissions_index;nox_emissions_index;co_emissions_total;co2_emissions_total;nox_emissions_total;l_over_d;weight;lift;drag
10;climb_3;234,754914;1913,244144;0,267366712;88,99888889;80360,97012;1,015356862;275,7176466;0,815659515;0,047818716;0,080204349;0,172862583;17991,38852;0,212043177;9,357090882;21,2216419;0,9;94560151,19;0;784,949099;786,2971296;0,916127892;1039,679068;3718,666711;25,55764215;0,970731783;0,97065007;0,9;29,03767012;0,859062824;0,171240683;0,121147984;1,214271173;1039,679068;11822,63823;31,69768076;0,837268936;0,277166585;0,191112971;1,214271173;3718,666711;1457,848721;154964,4454;1039,679068;18,95924439;-14882,0418;-64,24324423;11249,83472;100,7113774;0,691737824;0,171240683;16,50190412;715,6579126;0,024265986;-1;1;945,1101302;0,021685525;26560,97391;2759578,991;122,7511219;0,015585006;6573,100317;0,143030626;11822,63823;1457,848721;1224825,05;1411665,629;-168188,4201;154964,4454;0,691737824;1,929331313;3160;15,63208503;0,105375016;169,1091577;0,877242308;17,05732776;176495,5213;173312,808;10160,60724
11;climb_3;261,8427493;2133,6;0,268063451;88,99888889;78192,31283;0,993111781;274,2862429;0,833628811;0,048719957;0,082637725;0,173049461;17985,6906;0,208672559;9,356830816;21,2088809;0,9;94156298,98;0;784,3279531;785,6842725;0,912215247;1039,679068;3718,666711;25,73959554;0,970731783;0,97065007;0,9;29,0531273;0,859013507;0,17192763;0,121626997;1,214271173;1039,679068;11609,34233;31,84370801;0,835689828;0,283374942;0,195025265;1,214271173;3718,666711;1455,099186;154964,4454;1039,679068;18,97753255;-14884,60926;-64,24324423;11047,50716;100,7287522;0,693540444;0,17192763;16,21295738;714,100021;0,024302849;-1;1;929,735187;0,021723442;26128,88303;2715522,19;122,8420986;0,014546364;6573,100317;0,140166444;11609,34233;1455,099186;1202796,65;1389301,77;-168188,4201;154964,4454;0,693540444;1,922850232;3160;15,46700196;0,116349318;187,1145599;0,965840887;17,11062278;176439,6248;173250,2592;10125,30411
12;climb_4;261,8427493;2133,6;0,278909949;92,6;78192,31283;0,993111781;274,2862429;0,771713653;0,045799279;0,074164617;0,15909319;17985,6906;0,208988159;9,356830816;21,2088809;0,9;94156298,98;0;784,3279062;785,6842725;0,912215247;1039,679068;3718,666711;25,74051012;0,970731783;0,97065007;0,9;29,77747171;0,863432559;0,172489804;0,117882615;1,263403533;1039,679068;11251,93968;32,43055471;0,843008792;0,283374942;0,189082555;1,263403533;3718,666711;1410,760151;154964,4454;1039,679068;18,97755014;-14884,62217;-64,24324423;11083,63059;100,7288396;0,693540444;0,172489804;16,24518905;714,4450035;0,024292327;-1;1;901,1451109;0,020986806;25325,39967;2723388,064;122,8425558;0,014736953;6573,100317;0,140744539;11251,93968;1410,760151;1206729,587;1393294,6;-168188,4201;154964,4454;0,693540444;1,920521586;3160;15,49158188;0,116349318;187,1145599;0,965840887;16,84990815;176439,6248;173624,1628;10304,16079
13;climb_4;281,9439345;2290,04543;0,279428049;92,6;76681,68798;0,977547171;273,2700533;0,78380907;0,046382743;0,075800558;0,159243231;17981,51408;0,206607768;9,356640086;21,19952205;0,9;93856563,31;0;783,8701732;785,2323449;0,909311316;1039,679068;3718,666711;25,86892609;0,970731783;0,97065007;0,9;29,78765181;0,863402252;0,172972086;0,118208066;1,263403533;1039,679068;11106,17046;32,5317721;0,841938866;0,287886868;0,191849348;1,263403533;3718,666711;1408,969648;154964,4454;1039,679068;18,99094352;-14886,43419;-64,24324423;10940,42583;100,7411021;0,694828756;0,172972086;16,04426261;713,3448872;0,024319305;-1;1;890,6439756;0,02101375;25030,28022;2692205,245;122,9067638;0,014087165;6573,100317;0,138781938;11106,17046;1408,969648;1191138,177;1377465,757;-168188,4201;154964,4454;0,694828756;1,916327161;3160;15,37547706;0,124361264;200,3123778;1,03029361;16,89872196;176398,6531;173581,6672;10271,88136
14;climb_4;322,1463047;2594,926507;0,280446;92,6;73805,87717;0,947753745;271,2898449;0,808013676;0,047573103;0,079075792;0,159581749;17973,30126;0,201975247;9,35626477;21,1811059;0,9;93256979,1;0;782,9627968;784,3357706;0,903502359;1039,679068;3718,666711;26,11025701;0,970731783;0,97065007;0,9;29,8058552;0,863345394;0,173848802;0,118799385;1,263403533;1039,679068;10821,54326;32,73382356;0,839766592;0,296936831;0,197369743;1,263403533;3718,666711;1405,334386;154964,4454;1039,679068;19,01730141;-14889,8395;-64,24324423;10660,74836;100,7641469;0,697360005;0,173848802;15,65209671;711,1956046;0,024371617;-1;1;870,1296846;0,021068322;24453,75529;2631305,51;123,0274293;0,012759771;6573,100317;0,135116942;10821,54326;1405,334386;1160688,31;1346552,186;-168188,4201;154964,4454;0,697360005;1,908315735;3160;15,14671551;0,140066959;226,2648857;1,155636387;16,98467451;176318,0854;173488,2507;10214,39949
15;climb_4;342,2474899;2743,2;0,280945065;92,6;72439,29491;0,93351885;270,3268742;0,820105021;0,048179367;0,080714233;0,159686553;17969,26441;0,199679568;9,356080165;21,17204765;0,9;92957133,48;0;782,5131123;783,8911116;0,900597362;1039,679068;3718,666711;26,22370723;0,970731783;0,97065007;0,9;29,81081883;0,863330602;0,174119207;0,118982127;1,263403533;1039,679068;10675,40403;32,83443572;0,838668037;0,301464715;0,200117234;1,263403533;3718,666711;1403,495975;154964,4454;1039,679068;19,0302758;-14891,44034;-64,24324423;10516,96077;100,7749803;0,698600985;0,174119207;15,45515706;710,1185116;0,024396314;-1;1;859,5988078;0,021097899;24157,8;2599995,781;123,0841544;0,012200014;6573,100317;0,133428182;10675,40403;1403,495975;1145033,445;1330658,923;-168188,4201;154964,4454;0,698600985;1,904298824;3160;15,03089766;0,147762446;239,0213188;1,216548344;17,0219136;176278,4839;173439,6586;10189,19862
16;climb_5;342,2474899;2743,2;0,289685578;95,48088889;72439,29491;0,93351885;270,3268742;0,772545446;0,045931864;0,074174614;0,149090765;17969,26441;0,199921055;9,356080165;21,17204765;0,9;92957133,48;0;782,5130839;783,8911116;0,900597362;1039,679068;3718,666711;26,22426266;0,970731783;0,97065007;0,9;30,38557111;0,866303784;0,174557685;0,116081131;1,30270942;1039,679068;10415,11869;33,29275061;0,844178999;0,301464715;0,195354526;1,30270942;3718,666711;1370,093344;154964,4454;1039,679068;19,0302865;-14891,44818;-64,24324423;10543,44525;100,7750333;0,698600985;0,174557685;15,47900516;710,3851125;0,024387546;-1;1;838,6984093;0,020533214;23570,42407;2605762,774;123,0844321;0,012347215;6573,100317;0,133825581;10415,11869;1370,093344;1147916,942;1333586,33;-168188,4201;154964,4454;0,698600985;1,902231301;3160;15,04994896;0,147762446;239,0213188;1,216548344;16,8193794;176278,4839;173705,6361;10327,70781
17;climb_5;364,4858323;2900,510707;0,290234522;95,48088889;71011,96236;0,918596484;269,3052598;0,784882197;0,046532147;0,07584427;0,149198946;17964,84504;0,197489385;9,355877972;21,16212636;0,9;92625368,74;0;782,018669;783,4019845;0,897383123;1039,679068;3718,666711;26,34453557;0,970731783;0,97065007;0,9;30,38953881;0,866289447;0,17480265;0,116242109;1,30270942;1039,679068;10262,84477;33,39759628;0,843054559;0,306361932;0,198263573;1,30270942;3718,666711;1368,268391;154964,4454;1039,679068;19,04448818;-14893,1453;-64,24324423;10389,46709;100,7865182;0,699924808;0,17480265;15,26916611;709,2428433;0,024413971;-1;1;827,7319131;0,020565065;23262,22632;2572234,047;123,1445686;0,011698771;6573,100317;0,132102135;10262,84477;1368,268391;1131152,578;1316566,672;-168188,4201;154964,4454;0,699924808;1,897829555;3160;14,92612954;0,156159558;252,9865532;1,282783147;16,86752611;176235,1298;173658,4971;10295,43372
18;climb_5;408,9625172;3205,197157;0,291306598;95,48088889;68312,39643;0,890215789;267,3266945;0,809497828;0,047753873;0,079177551;0,149476357;17956,16708;0,192802355;9,355480654;21,14263056;0,9;91961722,52;0;781,0394424;782,4325467;0,890953514;1039,679068;3718,666711;26,56989449;0,970731783;0,97065007;0,9;30,39560222;0,866264209;0,175211014;0,116510274;1,30270942;1039,679068;9968,711197;33,60570794;0,84078778;0,316128962;0,204034272;1,30270942;3718,666711;1364,589433;154964,4454;1039,679068;19,07243658;-14896,32523;-64,24324423;10091,99852;100,8080379;0,70251021;0,175211014;14,87521488;707,0542523;0,024467782;-1;1;806,5379885;0,020629149;22666,60126;2507460,304;123,257248;0,010606652;6573,100317;0,128849529;9968,711197;1364,589433;1098765,707;1283686,599;-168188,4201;154964,4454;0,70251021;1,89042931;3160;14,68999523;0,17259516;280,4089002;1,411281538;16,95145914;176149,999;173571,2381;10239,30959
19;climb_5;431,2008597;3352,8;0,291830209;95,48088889;67034,92642;0,876711612;266,3682628;0,821770703;0,048374881;0,080839561;0,149691086;17951,90405;0,19060893;9,355285331;21,13304638;0,9;91629844,18;0;780,5545814;781,9522178;0,887738174;1039,679068;3718,666711;26,67555811;0,970731783;0,97065007;0,9;30,39953883;0,866247989;0,175451947;0,116668302;1,30270942;1039,679068;9830,806218;33,70897634;0,839647013;0,320998365;0,206895962;1,30270942;3718,666711;1362,737981;154964,4454;1039,679068;19,08619405;-14897,81621;-64,24324423;9952,574366;100,8181277;0,703772942;0,175451947;14,6906085;705,9941567;0,024494228;-1;1;796,5921771;0,020660188;22387,0884;2477100,712;123,3100798;0,010127944;6573,100317;0,127341223;9830,806218;1362,737981;1083585,911;1268275,639;-168188,4201;154964,4454;0,703772942;1,887638798;3160;14,5771316;0,180647957;293,8800759;1,473663999;16,98754998;176108,1787;173529,851;10215,11938
20;climb_6;431,2008597;3352,8;0,300949903;98,46466667;67034,92642;0,876711612;266,3682628;0,773821962;0,046089614;0,074218552;0,139201254;17951,90405;0,190823404;9,355285331;21,13304638;0,9;91629844,18;0;780,5545566;781,9522178;0,887738174;1039,679068;3718,666711;26,67604549;0,970731783;0,97065007;0,9;30,99027987;0,868827841;0,17589039;0,113753384;1,34341909;1039,679068;9585,186876;34,17131918;0,84510527;0,320998365;0,20193059;1,34341909;3718,666711;1330,033136;154964,4454;1039,679068;19,08620346;-14897,82308;-64,24324423;9977,445225;100,8181743;0,703772942;0,17589039;14,71346106;706,2757081;0,024485225;-1;1;776,7851468;0,020096259;21830,44002;2482516,339;123,3103235;0,010273025;6573,100317;0,127705671;9585,186876;1330,033136;1086293,724;1271024,688;-168188,4201;154964,4454;0,703772942;1,88502577;3160;14,59678252;0,180647957;293,8800759;1,473663999;16,78950849;176108,1787;173777,0875;10350,33799
21;climb_6;456,0550031;3510,073619;0,301528444;98,46466667;65695,17883;0,862496376;265,3470846;0,786326309;0,046703308;0,075906847;0,139546932;17947,18841;0,188654081;9,355069162;21,12243934;0,9;91258887,07;0;780,0163758;781,4188376;0,884144227;1039,679068;3718,666711;26,78900462;0,970731783;0,97065007;0,9;30,99808649;0,868800083;0,176317123;0,114025722;1,34341909;1039,679068;9452,345939;34,27937075;0,843933612;0,3262889;0,204974138;1,34341909;3718,666711;1328,189172;154964,4454;1039,679068;19,10141564;-14899,417;-64,24324423;9839,482344;100,8289608;0,705125863;0,176317123;14,52455661;705,1338788;0,02451283;-1;1;767,2002524;0,020126587;21561,07022;2452474,939;123,3668031;0,009691979;6573,100317;0,12615752;9452,345939;1328,189172;1071273,024;1255775,246;-168188,4201;154964,4454;0,705125863;1,883268979;3160;14,47863462;0,189532781;308,7814917;1,542217946;16,83662979;176061,9183;173721,9875;10318,09749
22;climb_6;505,7632899;3814,852273;0,302659073;98,46466667;63160,7928;0,835453291;263,3682991;0,811275121;0,047952507;0,079277127;0,140262589;17937,91627;0,184430447;9,354643789;21,10156695;0,9;90516850,53;0;778,9516432;780,3629446;0,876955149;1039,679068;3718,666711;27,00009934;0,970731783;0,97065007;0,9;31,01114139;0,868747113;0,177056009;0,114496584;1,34341909;1039,679068;9193,782053;34,49406343;0,841572259;0,336850662;0,21101693;1,34341909;3718,666711;1324,472857;154964,4454;1039,679068;19,1313489;-14902,39566;-64,24324423;9570,912075;100,8491183;0,707769845;0,177056009;14,15763535;702,9247286;0,024565771;-1;1;748,5349975;0,02018796;21036,50982;2393993,796;123,4723505;0,008988311;6573,100317;0,123297451;9193,782053;1324,472857;1042032,453;1226089,387;-168188,4201;154964,4454;0,707769845;1,879726769;3160;14,24766791;0,206978524;338,081447;1,675393853;16,91830449;175970,9586;173614,1171;10261,90995
23;climb_6;530,6174333;3962,4;0,303210976;98,46466667;61962,71662;0,822597704;262,4104086;0,823703584;0,048587201;0,080957078;0,140628499;17933,3581;0,182369203;9,354434515;21,09129819;0,9;90145774,5;0;778,4250305;779,8404041;0,87336005;1039,679068;3718,666711;27,0988596;0,970731783;0,97065007;0,9;31,01627983;0,868722488;0,177363133;0,114691941;1,34341909;1039,679068;9067,75742;34,60057518;0,840385548;0,342114976;0,214012503;1,34341909;3718,666711;1322,605202;154964,4454;1039,679068;19,14608169;-14903,78922;-64,24324423;9439,985478;100,858549;0,709060473;0,177363133;13,97936943;701,8578335;0,024590992;-1;1;739,4335016;0,020219083;20780,72524;2365484,546;123,5217306;0,008752665;6573,100317;0,121993593;9067,75742;1322,605202;1027777,828;1211617,687;-168188,4201;154964,4454;0,709060473;1,877870696;3160;14,13485512;0,215542448;352,4852823;1,740079883;16,95309813;175926,2429;173561,4032;10237,73955
24;climb_7;530,6174333;3962,4;0,31287444;101,6027778;61962,71662;0,822597704;262,4104086;0,774613789;0,046229696;0,074151203;0,130109386;17933,3581;0,182617628;9,354434515;21,09129819;0,9;90145774,5;0;778,4250092;779,8404041;0,87336005;1039,679068;3718,666711;27,09927823;0,970731783;0,97065007;0,9;31,63304043;0,870948293;0,177871839;0,111753951;1,386234432;1039,679068;8835,474516;35,07350338;0,845883235;0,342114976;0,208759295;1,386234432;3718,666711;1290,140183;154964,4454;1039,679068;19,1460898;-14903,79513;-64,24324423;9467,060878;100,8585889;0,709060473;0,177871839;14,0040907;702,1542549;0,024581769;-1;1;720,5926304;0,019647546;20251,2294;2371380,211;123,5219399;0,008832823;6573,100317;0,122401189;8835,474516;1290,140183;1030725,66;1214610,41;-168188,4201;154964,4454;0,709060473;1,875066314;3160;14,15622765;0,215542448;352,4852823;1,740079883;16,75576195;175926,2429;173787,1872;10371,78659
25;climb_7;558,7550357;4120,429196;0,313487827;101,6027778;60700,06934;0,808997953;261,3845207;0,787361117;0,046860315;0,075870072;0,130511276;17928,25054;0,180414476;9,354199891;21,07978558;0,9;89725631,93;0;777,8334083;779,2531574;0,869289579;1039,679068;3718,666711;27,20606891;0,970731783;0,97065007;0,9;31,63813558;0,87092099;0,178196918;0,111954683;1,386234432;1039,679068;8705,008251;35,18545069;0,844660029;0,347866138;0,211961711;1,386234432;3718,666711;1288,274551;154964,4454;1039,679068;19,16258911;-14905,302;-64,24324423;9327,560893;100,8687864;0,710450579;0,178196918;13,8198568;701,0159913;0,024609958;-1;1;711,1751884;0,019680773;19986,5656;2341004,107;123,5753352;0,008583948;6573,100317;0,1210129;8705,008251;1288,274551;1015537,608;1199191,068;-168188,4201;154964,4454;0,710450579;1,873836927;3160;14,03780128;0,225115234;368,6251435;1,812081065;16,80230093;175876,1378;173726,6412;10339,45541
26;climb_7;615,0302405;4425,191107;0,314680926;101,6027778;58324,03249;0,783258747;259,4062228;0,812690953;0,048139452;0,079287937;0,131308915;17918,21944;0,176119747;9,353738706;21,05715598;0,9;88885216,07;0;776,6646434;778,0923672;0,861147371;1039,679068;3718,666711;27,40522317;0,970731783;0,97065007;0,9;31,64459678;0,870869227;0,178672192;0,112246609;1,386234432;1039,679068;8450,024758;35,40692729;0,842207999;0,359297607;0,21829159;1,386234432;3718,666711;1284,534717;154964,4454;1039,679068;19,19504423;-14908,11218;-64,24324423;9054,880022;100,8878038;0,713154472;0,178672192;13,46433977;698,7758846;0,024663046;-1;1;692,7630595;0,019748571;19469,11895;2281627,881;123,6749124;0,008140896;6573,100317;0,118400677;8450,024758;1284,534717;985849,4952;1169050,852;-168188,4201;154964,4454;0,713154472;1,872348909;3160;13,80592881;0,243904297;400,3234474;1,951731583;16,88201506;175777,7327;173610,3912;10283,74816
