mission_phase;B_Fuel_kW;B_Eng_Air_kW;B_Electric_Input_kW;W_Bat_Power_out_kW;W_Electric_Motor_in_kW;W_Mec_Engine_out_kW;W_Mec_Hydraulic_Electric_MT_kW;W_Mec_Motor_out_kW;B_Thrust_kW;B_Eng_Gases_kW;B_Bleed_MT_kW;B_Bat_Heat_kW;B_Inverter_Heat_kW;B_Motor_Heat_kW;B_Prop_Air_kW;B_Dest_Engine_kW;B_Dest_Bat_kW;B_Dest_Inverter_kW;B_Dest_Motor_kW;B_Dest_Prop_kW;P_dissipada_Bat_kW;P_loss_Inv_kW;T0_env_K;I_bat_A;Voc_bat_V;Vload_bat_V;eta_ex_engine;eta_ex_bat;eta_ex_inverter;eta_ex_motor;eta_ex_prop;eta_ex_global
climb_5;9929,86499;124,876937;44,936494;44,69851;345,402465;2828,646714;29,828;335,468797;2711,196594;3817,864326;1,721803;0;0;0;0;3376,681085;0,237984;0;9,933668;632,823102;0,237984;0;542,456082;57,316908;784,000663;779,848583;0,284291;0,994704;1;0,97124;0,856858;0,268444
climb_5;9694,196512;121,947981;44,944825;44,704867;345,402465;2757,337996;29,828;335,468797;2647,164998;3738,558137;1,790472;0;0;0;0;3288,629888;0,239958;0;9,933668;618,561359;0,239958;0;540,477483;57,393448;783,10027;778,919346;0,283937;0,994661;1;0,97124;0,85591;0,268445
climb_5;9583,817385;120,575811;44,948746;44,707859;345,402465;2723,887657;29,828;335,468797;2617,054146;3701,440182;1,823766;0;0;0;0;3247,413591;0,240886;0;9,933668;611,871291;0,240886;0;539,518263;57,431196;782,653829;778,459483;0,28376;0,994641;1;0,97124;0,855426;0,268434
climb_6;9594,601192;128,422662;44,948802;44,707902;345,402465;2729,849554;29,828;335,468797;2630,977418;3713,559407;1,823896;0;0;0;0;3247,962996;0,2409;0;9,933668;613,06367;0,2409;0;539,518263;57,431268;782,653829;778,459257;0,283829;0,994641;1;0,97124;0,858305;0,269347
climb_6;9485,626555;126,986442;44,952977;44,711088;345,402465;2696,807924;29,828;335,468797;2601,139116;3677,106584;1,85931;0;0;0;0;3207,01118;0,241889;0;9,933668;606,455344;0,241889;0;538,498012;57,472813;782,160727;777,951979;0,283652;0,994619;1;0,97124;0,857817;0,269337
climb_6;9273,261629;124,192122;44,96081;44,717066;345,402465;2632,427572;29,828;335,468797;2542,89554;3605,626026;1,928003;0;0;0;0;3127,64415;0,243744;0;9,933668;593,579274;0,243744;0;536,519207;57,55472;781,183715;776,948721;0,283295;0,994579;1;0,97124;0,856801;0,269306
climb_6;9169,523905;122,829783;44,964488;44,719873;345,402465;2601,01285;29,828;335,468797;2514,427179;3570,471376;1,961291;0;0;0;0;3089,080171;0,244615;0;9,933668;587,296329;0,244615;0;535,560409;57,595108;780,699785;776,452634;0,283119;0,99456;1;0,97124;0,856272;0,269288
climb_7;9182,014694;131,012909;44,964537;44,719911;345,402465;2607,503206;29,828;335,468797;2527,779234;3583,667773;1,961445;0;0;0;0;3090,06718;0,244627;0;9,933668;588,594401;0,244627;0;535,560409;57,595171;780,699785;776,452438;0,283187;0,99456;1;0,97124;0,858921;0,27012
climb_7;9071,375551;129,459635;44,968492;44,722929;345,402465;2574,103907;29,828;335,468797;2497,481405;3546,042972;1,997022;0;0;0;0;3048,863285;0,245563;0;9,933668;581,914541;0,245563;0;534,535775;57,640119;780,159606;775,899318;0,28301;0,994539;1;0,97124;0,858367;0,270121
climb_7;8855,435343;126,435842;44,975896;44,728579;345,402465;2508,73831;29,828;335,468797;2438,084943;3472,053875;2,065724;0;0;0;0;2969,185275;0,247317;0;9,933668;568,841421;0,247317;0;532,557447;57,728704;779,090685;774,806559;0,282632;0,994501;1;0,97124;0,857211;0,270093
climb_7;8750,987997;124,975781;44,979366;44,731227;345,402465;2477,030272;29,828;335,468797;2409,220438;3436,057857;2,098864;0;0;0;0;2930,948785;0,248139;0;9,933668;562,499814;0,248139;0;531,603311;57,772369;778,561909;774,266796;0,282432;0,994483;1;0,97124;0,856612;0,270063
climb_8;8763,432382;133,322217;44,979407;44,731259;345,402465;2483,500913;29,828;335,468797;2421,454919;3449,447686;2,099042;0;0;0;0;2931,878958;0,248149;0;9,933668;563,793942;0,248149;0;531,603311;57,772422;778,561909;774,266629;0,2825;0,994483;1;0,97124;0,858986;0,270804
climb_8;8650,29351;131,634219;44,983217;44,734166;345,402465;2448,349981;29,828;335,468797;2389,448454;3410,265821;2,134904;0;0;0;0;2891,349023;0,249051;0;9,933668;556,763756;0,249051;0;530,570959;57,822086;777,959075;773,651879;0,282191;0,994463;1;0,97124;0,858335;0,2707
climb_8;8433,211523;128,388448;44,990332;44,739596;345,402465;2379,609634;29,828;335,468797;2326,75229;3334,771118;2,203617;0;0;0;0;2815,187602;0,250736;0;9,933668;543,015686;0,250736;0;528,593328;57,919892;776,768229;772,439209;0,281424;0,994427;1;0,97124;0,856974;0,270345
climb_8;8329,632695;126,832275;44,993662;44,742137;345,402465;2346,735901;29,828;335,468797;2296,708785;3298,664927;2,236505;0;0;0;0;2778,999637;0,251525;0;9,933668;536,44094;0,251525;0;527,64697;57,968065;776,180165;771,841136;0,281035;0,99441;1;0,97124;0,856276;0,270155
cruise;6530,58478;158,287514;44,993697;44,742164;345,402465;1731,809572;29,828;335,468797;1737,128663;2530,367901;2,238074;0;0;0;0;2394,628747;0,251533;0;9,933668;413,455674;0,251533;0;527,64697;57,96811;776,180165;771,840996;0,263368;0,99441;1;0,97124;0,840297;0,257969
cruise;6522,249914;158,156326;45,035055;44,773725;345,402465;1728,610896;29,828;335,468797;1734,087835;2526,729714;2,238074;0;0;0;0;2392,999556;0,261329;0;9,933668;412,815939;0,261329;0;527,64697;58,713388;767,032118;762,581187;0,263223;0,994197;1;0,97124;0,840126;0,25784
cruise;6505,700394;157,895358;45,085819;44,812466;345,402465;1722,265536;29,828;335,468797;1728,054341;2519,509096;2,238074;0;0;0;0;2389,755047;0,273353;0;9,933668;411,546867;0,273353;0;527,64697;59,928817;752,322861;747,761563;0,262935;0,993937;1;0,97124;0,839785;0,257585
cruise;6497,483958;157,765559;45,105257;44,8273;345,402465;1719,118067;29,828;335,468797;1725,060943;2515,925827;2,238074;0;0;0;0;2388,13955;0,277957;0;9,933668;410,917373;0,277957;0;527,64697;60,422769;746,494364;741,894159;0,262792;0,993838;1;0,97124;0,839615;0,257458
descent_5;2738,512659;60,75721;0,710198;0,710152;0;128,291259;29,828;0;5,351849;933,290087;2,236505;0;0;0;97,281159;1705,624018;0,000046;0,710152;0;25,658252;0,000046;0,710152;527,64697;0,951377;746,494364;746,446401;0,056486;0,999936;0;0;0,041716;0,001911
descent_5;2774,927651;61,785952;0,710198;0,710152;0;131,252908;29,828;0;4,566344;942,548449;2,202028;0;0;0;100,435982;1730,882217;0,000046;0,710152;0;26,250582;0,000046;0,710152;528,639042;0,951383;746,490314;746,442351;0,056784;0,999936;0;0;0,03479;0,001609
descent_5;2833,119438;63,247722;0,710198;0,710152;0;143,855508;29,828;0;0;957,723006;2,133299;0;0;0;115,084407;1762,827346;0,000046;0,710152;0;28,771102;0,000046;0,710152;530,617151;0,951393;746,482216;746,434253;0,059966;0,999936;0;0;0;0
descent_5;2860,387269;63,921887;0,710198;0,710152;0;150,441641;29,828;0;0;964,754873;2,099042;0;0;0;120,353313;1777,185599;0,000046;0,710152;0;30,088328;0,000046;0,710152;531,603311;0,951398;746,478168;746,430204;0,061645;0,999936;0;0;0;0
descent_6;2860,188363;59,96884;0,710198;0,710152;0;149,18429;29,828;0;0;961,007272;2,098864;0;0;0;119,347432;1778,038778;0,000046;0,710152;0;29,836858;0,000046;0,710152;531,603311;0,951398;746,478168;746,430204;0,061302;0,999936;0;0;0;0
descent_6;2887,347264;60,601343;0,710198;0,710152;0;155,795721;29,828;0;0;967,919853;2,064493;0;0;0;124,636577;1792,340539;0,000046;0,710152;0;31,159144;0,000046;0,710152;532,59288;0,951403;746,473918;746,425954;0,062967;0,999936;0;0;0;0
descent_6;2956,302122;62,363728;0,710198;0,710152;0;163,650665;29,828;0;1,929322;985,278013;1,995803;0;0;0;128,99121;1837,913369;0,000046;0,710152;0;32,730133;0,000046;0,710152;534,570877;0,951414;746,465421;746,417457;0,064094;0,999936;0;0;0,011789;0,000639
descent_6;2992,412657;63,294398;0,710198;0,710152;0;167,079522;29,828;0;2,741889;994,350947;1,961445;0;0;0;130,921729;1862,487142;0,000046;0,710152;0;33,415904;0,000046;0,710152;535,560409;0,95142;746,461173;746,413208;0,064439;0,999936;0;0;0,016411;0,000897
descent_7;2992,639332;59,396531;0,710198;0,710152;0;165,781364;29,828;0;8,112262;990,796254;1,961291;0;0;0;124,512829;1863,668955;0,000046;0,710152;0;33,156273;0,000046;0,710152;535,560409;0,95142;746,461173;746,413208;0,064091;0,999936;0;0;0,048933;0,002657
descent_7;3019,9337;59,966907;0,710198;0,710152;0;172,287172;29,828;0;11,955405;997,787541;1,926825;0;0;0;125,874333;1878,071069;0,000046;0,710152;0;34,457434;0,000046;0,710152;536,553151;0,951425;746,456724;746,408759;0,065624;0,999936;0;0;0,069392;0,003881
descent_7;3072,608325;61,067462;0,710198;0,710152;0;184,988375;29,828;0;19,251473;1011,088662;1,858137;0;0;0;128,739227;1905,912613;0,000046;0,710152;0;36,997675;0,000046;0,710152;538,531818;0,951437;746,447828;746,399862;0,068551;0,999936;0;0;0,104069;0,006142
descent_7;3098,406445;61,608509;0,710198;0,710152;0;191,312928;29,828;0;22,829157;1017,519302;1,823896;0;0;0;130,221185;1919,530829;0,000046;0,710152;0;38,262586;0,000046;0,710152;539,518263;0,951442;746,443381;746,395415;0,069981;0,999936;0;0;0,119329;0,007223
descent_8;3099,21915;57,898375;0,710198;0,710152;0;190,132643;29,828;0;27,767249;1014,338341;1,823766;0;0;0;124,338865;1920,994776;0,000046;0,710152;0;38,026529;0,000046;0,710152;539,518263;0,951442;746,443381;746,395415;0,069671;0,999936;0;0;0,146041;0,008793
descent_8;3127,439949;58,477321;0,710198;0,710152;0;195,80691;29,828;0;30,721552;1021,31118;1,789455;0;0;0;125,923975;1937,181725;0,000046;0,710152;0;39,161382;0,000046;0,710152;540,506802;0,951448;746,438715;746,390748;0,070823;0,999936;0;0;0,156897;0,009641
descent_8;3199,869152;60,046374;0,710198;0,710152;0;203,079589;29,828;0;32,545297;1039,52061;1,720716;0;0;0;129,918374;1985,766611;0,000046;0,710152;0;40,615918;0,000046;0,710152;542,487403;0,95146;746,429385;746,381418;0,071446;0,999936;0;0;0,160259;0,009981
descent_8;3226,045033;60,503032;0,710198;0,710152;0;209,319482;29,828;0;35,942622;1046,38843;1,686376;0;0;0;131,512964;1999,325776;0,000046;0,710152;0;41,863896;0,000046;0,710152;543,476874;0,951466;746,424721;746,376754;0,072766;0,999936;0;0;0,171712;0,010934
descent_9;3227,366353;56,887679;0,710198;0,710152;0;208,106676;29,828;0;40,386815;1043,448489;1,686264;0;0;0;126,098526;2001,184603;0,000046;0,710152;0;41,621335;0,000046;0,710152;543,476874;0,951466;746,424721;746,376754;0,072447;0,999936;0;0;0,194068;0,012294
descent_9;3253,491811;57,315869;0,710198;0,710152;0;214,370712;29,828;0;43,805493;1050,247636;1,651806;0;0;0;127,691076;2014,709527;0,000046;0,710152;0;42,874142;0,000046;0,710152;544,469806;0,951472;746,419828;746,37186;0,073758;0,999936;0;0;0,204345;0,013228
descent_9;3302,17247;58,174137;0,710198;0,710152;0;226,475717;29,828;0;50,141402;1062,099758;1,583116;0;0;0;131,039172;2040,360015;0,000046;0,710152;0;45,295143;0,000046;0,710152;546,449197;0,951485;746,410044;746,362076;0,076273;0,999936;0;0;0,221399;0,014918
descent_9;3326,31709;58,603385;0,710198;0,710152;0;232,452225;29,828;0;53,188588;1067,906641;1,548863;0;0;0;132,773192;2053,184747;0,000046;0,710152;0;46,490445;0,000046;0,710152;547,436243;0,951491;746,405153;746,357184;0,077485;0,999936;0;0;0,228815;0,01571
descent_10;3329,559051;54,1273;0,710198;0,710152;0;230,924012;29,828;0;58,273683;1064,872232;1,548739;0;0;0;126,465526;2056,513368;0,000046;0,710152;0;46,184802;0,000046;0,710152;547,436243;0,951491;746,405153;746,357184;0,077062;0,999936;0;0;0,25235;0,017218
descent_10;3385,384291;55,111444;0,710198;0,710152;0;236,591498;29,828;0;59,621688;1079,107084;1,496952;0;0;0;129,65151;2093,472201;0,000046;0,710152;0;47,3183;0,000046;0,710152;548,928553;0,951501;746,39735;746,349381;0,077436;0,999936;0;0;0,252003;0,017326
descent_10;3459,836305;56,200401;0,710198;0,710152;0;254,416003;29,828;0;68,394109;1098,012122;1,393912;0;0;0;135,138693;2132,386669;0,000046;0,710152;0;50,883201;0,000046;0,710152;551,897687;0,951521;746,381748;746,333778;0,080842;0,999936;0;0;0,268828;0,019448
descent_10;3494,304302;56,743782;0,710198;0,710152;0;263,019133;29,828;0;72,371908;1106,134704;1,34258;0;0;0;138,043398;2150,723668;0,000046;0,710152;0;52,603827;0,000046;0,710152;553,376716;0,951531;746,37395;746,32598;0,082468;0,999936;0;0;0,275158;0,020376
descent_11;3498,135947;52,874111;0,710198;0,710152;0;261,793772;29,828;0;76,45435;1103,961336;1,342488;0;0;0;132,980667;2154,084462;0,000046;0,710152;0;52,358754;0,000046;0,710152;553,376716;0,951531;746,37395;746,32598;0,082124;0,999936;0;0;0,29204;0,021526
descent_11;3530,239819;53,36826;0,710198;0,710152;0;268,471313;29,828;0;79,249655;1111,512534;1,299422;0;0;0;135,527396;2172,496809;0,000046;0,710152;0;53,694263;0,000046;0,710152;554,617507;0,95154;746,367056;746,319085;0,08324;0,999936;0;0;0,295189;0,02211
descent_11;3593,464861;54,247819;0,710198;0,710152;0;281,847802;29,828;0;84,700646;1127,131826;1,213486;0;0;0;140,777595;2207,691567;0,000046;0,710152;0;56,36956;0,000046;0,710152;557,093204;0,951557;746,353271;746,305299;0,085444;0,999936;0;0;0,300519;0,023216
descent_11;3625,075647;54,674589;0,710198;0,710152;0;288,905883;29,828;0;87,700969;1135,023526;1,170603;0;0;0;143,423738;2224,822224;0,000046;0,710152;0;57,781177;0,000046;0,710152;558,328413;0,951566;746,34638;746,298408;0,086618;0,999936;0;0;0,303562;0,023829
descent_12;4635,060783;31,300762;0,710198;0,710152;0;631,031201;29,828;0;435,290238;1452,469709;1,17014;0;0;0;69,534723;2551,862494;0,000046;0,710152;0;126,20624;0,000046;0,710152;558,328413;0,951566;746,34638;746,298408;0,141622;0,999936;0;0;0,689808;0,093268
descent_12;4659,442583;31,482929;0,710198;0,710152;0;631,138713;29,828;0;433,78167;1457,778943;1,144351;0;0;0;71,129301;2571,035505;0,000046;0,710152;0;126,227743;0,000046;0,710152;559,07127;0,951574;746,33999;746,292017;0,140903;0,999936;0;0;0,6873;0,092459
descent_12;4714,778802;31,882154;0,710198;0,710152;0;631,881433;29,828;0;431,169453;1470,626479;1,092764;0;0;0;74,335693;2613,232281;0,000046;0,710152;0;126,376287;0,000046;0,710152;560,557063;0,951591;746,327214;746,279241;0,139405;0,999936;0;0;0,682358;0,090823
descent_12;4752,021936;32,133017;0,710198;0,710152;0;632,512952;29,828;0;430,062881;1480,32157;1,066966;0;0;0;75,94748;2640,425465;0,000046;0,710152;0;126,50259;0,000046;0,710152;561,3;0,951599;746,320828;746,272854;0,138445;0,999936;0;0;0,679927;0,08988
reserve_climb_1;12202,1436;113,269372;45,105841;44,827746;345,402465;3452,981106;29,828;335,468797;3202,185538;4525,198778;1,06733;0;0;0;0;4306,337758;0,278096;0;9,933668;757,689981;0,278096;0;561,3;60,437602;746,320828;741,719459;0,282801;0,993835;1;0,97124;0,84525;0,259066
reserve_climb_1;12104,07179;112,399785;45,106216;44,828032;345,402465;3427,22144;29,828;335,468797;3179,671434;4493,383249;1,093507;0;0;0;0;4264,945383;0,278184;0;9,933668;752,538047;0,278184;0;560,546177;60,447136;746,209315;741,607205;0,282983;0,993833;1;0,97124;0,845053;0,25932
reserve_climb_1;11911,39143;110,690965;45,106962;44,828601;345,402465;3376,450576;29,828;335,468797;3135,245065;4430,703421;1,145096;0;0;0;0;4183,955301;0,278361;0;9,933668;742,383875;0,278361;0;559,060418;60,46612;745,987371;741,383784;0,283335;0,993829;1;0,97124;0,844643;0,259816
reserve_climb_1;11816,76204;109,851549;45,107333;44,828884;345,402465;3351,437018;29,828;335,468797;3113,331897;4399,835864;1,17051;0;0;0;0;4144,3422;0,278449;0;9,933668;737,381163;0,278449;0;558,328413;60,475571;745,876938;741,272615;0,283506;0,993827;1;0,97124;0,844429;0,260057
reserve_climb_2;11834,25421;119,88407;45,107333;44,828884;345,402465;3361,041588;29,828;335,468797;3143,429234;4416,594762;1,170603;0;0;0;0;4145,503325;0,278449;0;9,933668;739,302077;0,278449;0;558,328413;60,475571;745,876938;741,272615;0,283657;0,993827;1;0,97124;0,850377;0,261969
reserve_climb_2;11671,03092;118,305666;45,107994;44,829388;345,402465;3316,531828;29,828;335,468797;3104,303398;4363,151043;1,214746;0;0;0;0;4078,610967;0,278605;0;9,933668;730,400125;0,278605;0;557,056907;60,492371;745,680708;741,075078;0,283846;0,993824;1;0,97124;0,850028;0,262311
reserve_climb_2;11352,94588;115,229448;45,109304;44,830388;345,402465;3228,457417;29,828;335,468797;3026,768472;4258,401624;1,300698;0;0;0;0;3950,187585;0,278916;0;9,933668;712,785243;0,278916;0;554,580732;60,525708;745,291632;740,683413;0,284115;0,993817;1;0,97124;0,849279;0,262894
reserve_climb_2;11197,03547;113,678418;45,109954;44,830884;345,402465;3184,145986;29,828;335,468797;2987,727561;4207,337335;1,342488;0;0;0;0;3888,060083;0,27907;0;9,933668;703,922957;0,27907;0;553,376716;60,542247;745,098773;740,489269;0,284153;0,993814;1;0,97124;0,848879;0,263101
reserve_climb_3;11212,19242;122,208073;45,109954;44,830884;345,402465;3192,164218;29,828;335,468797;3010,276786;4221,482642;1,34258;0;0;0;0;3889,583057;0,27907;0;9,933668;705,526603;0,27907;0;553,376716;60,542247;745,098773;740,489269;0,284267;0,993814;1;0,97124;0,853342;0,264535
reserve_climb_3;11015,93956;120,083364;45,11081;44,831538;345,402465;3135,954904;29,828;335,468797;2960,558798;4157,344985;1,395927;0;0;0;0;3811,49911;0,279273;0;9,933668;694,28474;0,279273;0;551,839628;60,564024;744,844989;740,233794;0,284283;0,993809;1;0,97124;0,852837;0,264782
reserve_climb_3;10661,80067;116,28488;45,112505;44,832831;345,402465;3034,936347;29,828;335,468797;2870,824149;4041,599824;1,498987;0;0;0;0;3670,222388;0,279674;0;9,933668;674,081029;0,279674;0;548,869911;60,60713;744,343198;739,72866;0,284351;0,993801;1;0,97124;0,851774;0,265247
reserve_climb_3;10492,05669;114,457498;45,113344;44,833471;345,402465;2986,358535;29,828;335,468797;2827,563885;3985,896384;1,548739;0;0;0;0;3602,882528;0,279873;0;9,933668;664,365466;0,279873;0;547,436243;60,62846;744,095159;739,478968;0,284371;0,993796;1;0,97124;0,851207;0,265458
reserve_climb_4;10507,92509;124,150277;45,113344;44,833471;345,402465;2995,017834;29,828;335,468797;2850,162159;4001,648809;1,548863;0;0;0;0;3604,031857;0,279873;0;9,933668;666,097326;0,279873;0;547,436243;60,62846;744,095159;739,478967;0,284502;0,993796;1;0,97124;0,855779;0,266939
reserve_climb_4;10388,38629;122,753281;45,113958;44,83394;345,402465;2960,731917;29,828;335,468797;2819,539377;3962,254392;1,584084;0;0;0;0;3556,741173;0,280018;0;9,933668;659,240143;0,280018;0;546,421305;60,64409;743,913516;739,296113;0,284513;0,993793;1;0,97124;0,855391;0,267097
reserve_climb_4;10155,46572;120,03462;45,115178;44,834871;345,402465;2893,690457;29,828;335,468797;2759,562756;3885,107671;1,652802;0;0;0;0;3465,221413;0,280307;0;9,933668;645,831851;0,280307;0;544,441097;60,675113;743,553271;738,933466;0,284513;0,993787;1;0,97124;0,854576;0,267384
reserve_climb_4;10039,8891;118,689823;45,115784;44,835333;345,402465;2859,179062;29,828;335,468797;2728,684908;3846,483336;1,686264;0;0;0;0;3421,402261;0,280451;0;9,933668;638,929572;0,280451;0;543,476874;60,690506;743,374658;738,753661;0,284391;0,993784;1;0,97124;0,854143;0,267421
reserve_climb_5;10052,03104;126,389381;45,115784;44,835333;345,402465;2865,527767;29,828;335,468797;2744,257447;3858,878699;1,686376;0;0;0;0;3422,499578;0,280451;0;9,933668;640,199313;0,280451;0;543,476874;60,690506;743,374658;738,753661;0,28446;0,993784;1;0,97124;0,857313;0,268425
reserve_climb_5;9929,962547;124,878144;45,116446;44,835839;345,402465;2828,676189;29,828;335,468797;2711,22303;3817,897136;1,721774;0;0;0;0;3376,717592;0,280607;0;9,933668;632,828997;0,280607;0;542,456897;60,707332;743,17952;738,557221;0,284291;0,99378;1;0,97124;0,856858;0,268439
reserve_climb_5;9694,290781;121,949159;45,117759;44,836841;345,402465;2757,366568;29,828;335,468797;2647,190683;3738,589871;1,790445;0;0;0;0;3288,665057;0,280918;0;9,933668;618,567073;0,280918;0;540,478277;60,740704;742,792823;738,167943;0,283937;0,993774;1;0,97124;0,855911;0,268441
reserve_climb_5;9583,817385;120,575811;45,11841;44,837338;345,402465;2723,887657;29,828;335,468797;2617,054146;3701,440182;1,823766;0;0;0;0;3247,413591;0,281073;0;9,933668;611,871291;0,281073;0;539,518263;60,757251;742,601246;737,975087;0,28376;0,99377;1;0,97124;0,855426;0,268429
reserve_cruise;5656,114404;89,972229;45,11841;44,837338;345,402465;1261,862065;29,828;335,468797;1281,836553;2011,278612;1,823818;0;0;0;0;2441,294138;0,281073;0;9,933668;319,466172;0,281073;0;539,518263;60,757251;742,601246;737,975087;0,224795;0,99377;1;0,97124;0,802487;0,221342
reserve_cruise;5652,502355;89,935639;45,126232;44,843307;345,402465;1260,446189;29,828;335,468797;1280,486927;2009,798337;1,823818;0;0;0;0;2440,54165;0,282925;0;9,933668;319,182997;0,282925;0;539,518263;60,955911;740,30937;735,667895;0,224691;0,99373;1;0,97124;0,802353;0,221248
