segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;temperature_C;mdot_fuel_kg_s;mdot_air_kg_s;AFR_esteq;AFR_real_adjusted;excesso_ar;phi;B_Fuel_kW;B_Air_kW;W_Mec_Engine_kW;W_Mec_Hydraulic_kW;W_Electric_kW_aux_engine;W_Aux_Engine_kW;mdot_bleed_kg_s;P_bleed_Pa;T_estag_bleed_K;P_estag_bleed_Pa;T_bleed_K;B_Bleed_kW;B_Perda_Dest_Engine_kW;P_mec_MTRB_kW;eta_emotor_MTRB;W_Entrada_CT_kW;W_Gearbox_out_kW;B_Perda_Dest_Gearbox_kW;W_Prop_SysTermico_in_kW;thrust_turboprop_N;B_Thrust_Engine_kW;B_Perda_Dest_Prop_SysTermico_kW;B_Quim_Bat_kW;W_Bat_Power_kW;Q_Bat_Heat_kW;B_Bat_Heat_kW;B_Dest_Bat_kW;Ex_inverter_in_kW;Ex_inverter_out_kW;Q_heat_inverter_kW;B_Inverter_Heat_kW;B_Dest_Inverter_kW;eta_ex_inverter;W_El_MTRB_in_kW;W_El_MTRB_out_kW;P_loss_Motor_MTRB_kW;B_Motor_MTRB_Heat_kW;B_Dest_Motor_MTRB_kW;W_El_WTP_in_kW;P_mec_WTPmotor_kW;P_loss_Motor_WTP_kW;B_Motor_WTP_Heat_kW;B_Dest_Motor_WTP_kW;B_Thrust_Motor_WTP_kW;B_Perda_Dest_WTP_kW;B_Thrust_Total_kW;eta_ex_engine;eta_ex_gearbox;eta_ex_prop_SysTermico;eta_ex_bat;eta_ex_motor_MTRB;eta_ex_motor_WTP;eta_ex_prop_WTP;eta_ex_total
reserve_descent_4;5253,322991;2133,6;0,278909949;92,6;78192,31283;274,2862429;0,0637531;3,993323058;13,39410029;62,63731579;3,6764855;0,218199792;2911,795336;50,26848419;103,2915234;14,914;14,914;29,828;0,10394825;172369,7;846,9386027;6,287019148;15698,44155;1490,104871;1338,839426;0;0,9;103,2915234;101,2256929;2,065830468;101,2256929;417,8493225;38,69284726;62,53284567;0,519520567;0,51949548;2,53E-05;1,21E-06;2,39E-05;0,546837347;0,51949548;0,027341867;0,003585557;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;32,13565068;0,548004531;0,98;0,382243343;0;0;0;0;0,523890248
reserve_descent_5;5253,322991;2133,6;0,268063451;88,99888889;78192,31283;274,2862429;0,063815236;3,992888064;13,39410029;62,56951027;3,671423157;0,218436251;2914,633274;52,87390204;102,6124527;14,914;14,914;29,828;0,10394825;172369,7;846,504263;6,276598196;15697,82944;1490,04214;1345,024583;0;0,9;102,6124527;100,5602036;2,052249054;100,5602036;452,4592969;40,26837469;60,29182895;0,519520567;0,51949548;2,53E-05;1,21E-06;2,39E-05;0,546837347;0,51949548;0,027341867;0,003585557;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;33,98705757;0,546749341;0,98;0,400440465;0;0;0;0;0,523532083
reserve_descent_5;5297,907191;1904,120536;0,26733798;88,99888889;80451,80329;275,7769145;0,064884401;4,072758621;13,39410029;62,76945704;3,686351131;0,217740441;2963,465247;44,51663478;105,126463;14,914;14,914;29,828;0,10394825;172369,7;848,1675036;6,393918284;15645,66964;1484,696777;1388,330642;0;0,9;105,126463;103,0239337;2,10252926;103,0239337;463,2261631;41,22661382;61,79731992;0,519520817;0,519495483;2,53E-05;1,21E-06;2,41E-05;0,54683735;0,519495483;0,027341868;0,003585557;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;34,7876932;0,538451129;0,98;0,400165402;0;0;0;0;0,514978145
reserve_descent_5;5387,075591;1447,08336;0,265910338;88,99888889;85109,93555;278,7460941;0,066311411;4,167938701;13,39410029;62,85401921;3,69266452;0,217447499;3028,641075;26,41999701;113,0470094;14,914;14,914;29,828;0,10394825;172369,7;853,3702516;6,705395732;15529,15881;1472,75794;1439,428122;0;0,9;113,0470094;110,7860692;2,260940188;110,7860692;514,8952425;45,82510448;64,96096473;0,519520817;0,519495488;2,53E-05;1,21E-06;2,41E-05;0,546837356;0,519495488;0,027341868;0,003585557;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;39,06280053;0,528838184;0,98;0,413635982;0;0;0;0;0,504535454
reserve_descent_5;5431,659791;1219,2;0,265206918;88,99888889;87513,02812;280,2267163;0,066972789;4,215603121;13,39410029;62,94501369;3,699458144;0,217133153;3058,848192;17,09700585;116,8741099;14,914;14,914;29,828;0,10394825;172369,7;855,8383237;6,86021857;15472,82887;1466,986452;1462,256636;0;0,9;116,8741099;114,5366277;2,337482198;114,5366277;538,8591398;47,95786471;66,57876299;0,519520592;0,519495491;2,53E-05;1,21E-06;2,39E-05;0,546837359;0,519495491;0,027341868;0,003585558;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;41,02951067;0,524615511;0,98;0,418712037;0;0;0;0;0,499873752
reserve_descent_6;5431,659791;1219,2;0,25600899;85,91222222;87513,02812;280,2267163;0,067046227;4,215498451;13,39410029;62,87450673;3,694194113;0,217376644;3062,202326;19,37225876;116,3296135;14,914;14,914;29,828;0,10394825;172369,7;855,5023115;6,85150703;15472,37026;1466,939465;1468,477506;0;0,9;116,3296135;114,0030212;2,32659227;114,0030212;572,6900964;49,20107883;64,8019424;0,519520592;0,519495491;2,53E-05;1,21E-06;2,39E-05;0,546837359;0,519495491;0,027341868;0,003585558;0,02375631;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5033265;0,523465207;0,98;0,431576973;0;0;0;0;0,499423684
reserve_descent_6;5471,03703;1028,389905;0,255444522;85,91222222;89567,30637;281,4665444;0,067660606;4,260978438;13,39410029;62,97576522;3,701754045;0,217027125;3090,262858;11,44846274;119,295922;14,914;14,914;29,828;0,10394825;172369,7;857,4216452;6,975583151;15427,7691;1462,369986;1490,217412;0;0,9;119,295922;116,9100036;2,38591844;116,9100036;590,7346622;50,75132757;66,15867599;0,519520934;0,519495494;2,53E-05;1,21E-06;2,42E-05;0,546837362;0,519495494;0,027341868;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;43,91454007;0,519549933;0,98;0,434105945;0;0;0;0;0,495163837
reserve_descent_6;5549,79151;647,4150851;0,254328477;85,91222222;93786,15064;283,9422295;0,068872892;4,343617402;13,39410029;63,06715568;3,708577233;0,216712632;3145,631596;4,846263486;125,238287;14,914;14,914;29,828;0,10394825;172369,7;861,3454089;7,236057103;15336,88074;1453,059099;1542,352474;0;0,9;125,238287;122,7335213;2,50476574;122,7335213;626,2611842;53,80349002;68,93003124;0,519520794;0,519495499;2,53E-05;1,21E-06;2,41E-05;0,546837367;0,519495499;0,027341868;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;46,68227009;0,510438561;0,98;0,438376488;0;0;0;0;0,485423878
reserve_descent_6;5589,16875;457,2;0,25377665;85,91222222;95952,1631;285,1784132;0,069479189;4,38398427;13,39410029;63,09780429;3,71086545;0,216607367;3173,322999;13,19647979;128,3770409;14,914;14,914;29,828;0,10394825;172369,7;863,3449651;7,36977276;15292,27242;1448,489683;1579,824755;0;0,9;128,3770409;125,8095001;2,567540818;125,8095001;645,5330801;55,45918143;70,35031865;0,519520667;0,519495501;2,53E-05;1,21E-06;2,40E-05;0,54683737;0,519495501;0,027341868;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;48,19249255;0,504216194;0,98;0,440818709;0;0;0;0;0,478974426
reserve_descent_7;5589,16875;457,2;0,173263926;58,65586477;95952,1631;285,1784132;0,090155926;5,366815855;13,39410029;59,52815409;3,444356306;0,22959639;4117,691608;4,990305712;296,7985541;14,914;14,914;29,828;0,10394825;172369,7;891,0126626;9,172639992;14825,76745;1400,719813;2395,335546;0;0,9;296,7985541;290,862583;5,935971082;290,862583;3676,864774;215,669683;75,19290006;0,519520667;0,519495501;2,53E-05;1,21E-06;2,40E-05;0,54683737;0,519495501;0,027341868;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;210,9559527;0,418986088;0,98;0,741483077;0;0;0;0;0,398113891
reserve_descent_7;5626,402315;342,9;0,173038699;58,65586477;97273,14245;285,92127;0,090634422;5,402934156;13,39410029;59,61238608;3,450645044;0,229271971;4139,545956;1,119557865;296,7676586;14,914;14,914;29,828;0,10394825;172369,7;891,4738381;9,235247852;14804,64;1398,557089;2415,512767;0;0,9;296,7676586;290,8323054;5,935353172;290,8323054;3667,376785;215,1131568;75,71914867;0,51952076;0,519495504;2,53E-05;1,21E-06;2,40E-05;0,546837372;0,519495504;0,027341869;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;210,3343495;0,416636587;0,98;0,739646706;0;0;0;0;0,395712682
reserve_descent_7;5700,869446;114,3;0,172590845;58,65586477;99959,43431;287,4070633;0,091610857;5,476224169;13,39410029;59,7770215;3,462936682;0,22864052;4184,142672;13,5723623;296,9561328;14,914;14,914;29,828;0,10394825;172369,7;892,4388892;9,363084992;14762,56776;1394,250527;2476,680374;0;0,9;296,9561328;291,0170101;5,939122656;291,0170101;3651,700162;214,1936309;76,82337926;0,519520888;0,519495509;2,53E-05;1,21E-06;2,42E-05;0,546837377;0,519495509;0,027341869;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;209,2827805;0,40999321;0,98;0,736017564;0;0;0;0;0,389059088
reserve_descent_7;5738,103011;0;0,172368206;58,65586477;101325;288,15;0,09227033;5,520915037;13,39410029;59,83413127;3,467200482;0,22842229;4214,262782;19,94470203;297,1737085;14,914;14,914;29,828;0,10394825;172369,7;892,9661365;9,42190083;14744,88497;1392,440572;2514,765203;0;0,9;297,1737085;291,2302343;5,94347417;291,2302343;3645,488681;213,8292911;77,40094324;0,51952076;0,519495511;2,53E-05;1,21E-06;2,40E-05;0,54683738;0,519495511;0,027341869;0,003585558;0,023756311;0;0;0;0;0;0;0;0;0;0;0;0;0;208,8514676;0,406083615;0,98;0,734227652;0;0;0;0;0,385177141
hold;5738,103011;457,2;0,334316545;113,1777778;95952,1631;285,1784132;0,155285843;7,689496593;13,39410029;49,51833628;2,697025945;0,276007845;7092,370307;64,88335132;890,7104164;14,914;14,914;29,828;0,10394825;172369,7;957,6945526;14,09884128;14093,55614;1325,80474;4910,910502;227,8424916;0,97107736;1118,552908;1096,18185;22,37105816;1096,18185;4763,939985;539,1721411;557,0097088;0,51952076;26,33257594;0,098471025;0,004716798;0;27,71850099;26,33257594;1,385925049;0,18174742;1,204177629;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;251,1240753;243,8319552;7,292120055;1,831500704;5,46061935;186,8571267;56,9748285;726,0292678;0,313855462;0,98;0,491863773;0,950874092;0,97107736;0,970962083;0,766335678;0,290825366
hold;6188,103011;457,2;0,334316545;113,1777778;95952,1631;285,1784132;0,155160672;7,685623788;13,39410029;49,53332367;2,6981449;0,275924333;7086,653372;64,8506729;889,6212804;14,914;14,914;29,828;0,10394825;172369,7;957,611441;14,09082163;14094,62417;1325,913955;4906,14081;227,8424916;0,97107736;1117,463772;1095,114497;22,34927544;1095,114497;4754,979866;538,1580547;556,9564418;26,43112156;26,33792784;0,099291134;0,004756082;0,088437634;27,72413457;26,33792784;1,386206728;0,181784359;1,204422369;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;251,1240753;243,8319552;7,292120055;1,831500704;5,46061935;186,8571267;56,9748285;725,0151814;0,31397077;0,98;0,491417159;0,950874092;0,97107736;0,970962083;0,766335678;0,289882409
hold;7088,103011;457,2;0,334316545;113,1777778;95952,1631;285,1784132;0,154912025;7,677918974;13,39410029;49,56309217;2,700367408;0,275758607;7075,296918;64,7856603;887,4598148;14,914;14,914;29,828;0,10394825;172369,7;957,4465002;14,07490609;14096,74753;1326,131086;4896,663677;227,8424916;0,97107736;1115,302306;1092,99626;22,30604613;1092,99626;4737,195731;536,1452858;556,8509744;26,44179737;26,34146498;0,099833153;0,004782045;0,095550342;27,72785787;26,34146498;1,386392894;0,181808772;1,204584121;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;251,1240753;243,8319552;7,292120055;1,831500704;5,46061935;186,8571267;56,9748285;723,0024126;0,314200694;0,98;0,490528015;0,950605538;0,97107736;0,970962083;0,766335678;0,290093411
hold;7538,103011;457,2;0,334316545;113,1777778;95952,1631;285,1784132;0,154788582;7,674088663;13,39410029;49,57787302;2,701470942;0,275676394;7069,658906;64,75334045;886,3877498;14,914;14,914;29,828;0,10394825;172369,7;957,3646913;14,06701214;14097,80257;1326,238973;4891,957523;227,8424916;0,97107736;1114,230241;1091,945637;22,28460483;1091,945637;4728,373916;535,1468524;556,7987842;26,43724029;26,33332692;0,098586104;0,004722311;0,099191058;27,71929149;26,33332692;1,385964575;0,181752603;1,204211971;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;251,1240753;243,8319552;7,292120055;1,831500704;5,46061935;186,8571267;56,9748285;722,0039791;0,314315272;0,98;0,490085618;0,950469432;0,97107736;0,970962083;0,766335678;0,290198943
