time;total_energy_consumption;power;emotor_efficiency;total_thrust;altitude_m;global_efficiency;specific_energy_consumption;co2_emissions_total;eta_propeller;battery_resistive_losses
418,4456249;1016166,8;2696807,924;0,971240309;26416,97986;3509,930835;0,868101528;27,03916585;311,8672039;0,868101528;241,8885248
463,6579136;2032606,4;2632427,572;0,971240309;25825,46233;3814,712348;0,86808284;48,3572741;341,2055737;0,86808284;243,7438996
486,2640579;1016432,5;2601012,85;0,971240309;25536,33972;3962,4;0,868066494;22,96554887;355,6281938;0,868066494;244,6150795
486,2640579;0;2607503,206;0,971240309;24879,03666;3962,4;0,869255556;0;355,6281938;0,869255556;244,6266842
511,666887;1142277,3;2574103,907;0,971240309;24580,83784;4120,235997;0,869221154;24,38678606;371,6692948;0,869221154;245,5634927
562,4725452;2284844,5;2508738,31;0,971240309;23996,24297;4425,002497;0,869128187;43,93762243;403,1739505;0,869128187;247,3169953
587,8753743;1142559,4;2477030,272;0,971240309;23712,15128;4572;0,869072377;20,9325123;418,6457603;0,869072377;248,1388684
587,8753743;0;2483500,913;0,971240309;23095,83812;4572;0,869763289;0;418,6457603;0,869763289;248,1487846
617,0594403;1312738,3;2448349,981;0,971240309;22790,56043;4731,055368;0,869663201;22,7736846;436,2262264;0,869663201;249,0510873
675,4275722;2625796,9;2379609,634;0,971240309;22192,5644;5035,772888;0,869420273;41,1810209;470,7163104;0,869420273;250,7363551
704,6116381;1313049,8;2346735,901;0,971240309;21906,00942;5181,6;0,86928811;19,6499406;487,6392877;0,86928811;251,5251155
704,6116381;0;1731809,572;0,971240309;13897,0293;5181,6;0,822485015;0;487,6392877;0,822485015;251,5334016
1193,486328;22009002,3;1728610,896;0,971240309;13872,70268;5181,6;0,822103583;172,037517;708,3887538;0,822103583;261,3292435
2171,235708;44059105,9;1722265,536;0,971240309;13824,43473;5181,6;0,821338978;176,1306863;1149,045403;0,821338978;273,3532369
2660,110398;22046228,6;1719118,067;0,971240309;13800,48754;5181,6;0,820955748;70,82911295;1368,955214;0,820955748;277,9571364
2660,110398;0;128291,2594;3,76E-17;51,04593451;5181,6;0,025335714;0;1368,955214;0,025335714;0,045630677
2683,452605;16577,6;131252,9083;3,76E-17;43,55379439;5028,72883;0,031808865;0,052844264;1373,411883;0,031808865;0,045631172
2730,137017;33155,2;143855,5084;3,76E-17;-33,27978491;4723,93832;0,086988125;0,104064869;1382,470127;0,086988125;0,045632163
2753,479224;16577,5;150441,6411;3,76E-17;-73,99291135;4572;0,112510827;0,051635491;1387,067765;0,112510827;0,045632658
2753,479224;0;149184,2896;3,76E-17;-47,32221976;4572;0,143700659;0;1387,067765;0,143700659;0,045632658
2777,984567;17403,7;155795,7211;3,76E-17;-7,64709371;4419,543638;0,166208841;0,053791765;1391,935159;0,166208841;0,045633178
2826,995253;34807,3;163650,6647;3,76E-17;18,98886828;4114,828727;0,180074139;0,105952492;1401,84162;0,180074139;0,045634218
2851,500596;17403,6;167079,5216;3,76E-17;26,98635438;3962,4;0,183895168;0,052577612;1406,884379;0,183895168;0,045634738
2851,500596;0;165781,3637;3,76E-17;82,38754506;3962,4;0,210454838;0;1406,884379;0,210454838;0,045634738
2877,169452;18230;172287,1725;3,76E-17;121,4182207;3809,484045;0,227357709;0,054656887;1412,223858;0,227357709;0,045635282
2928,507163;36459,9;184988,3755;3,76E-17;195,5165639;3504,72419;0,256006371;0,107681489;1423,044417;0,256006371;0,045636371
2954,176018;18230;191312,9276;3,76E-17;231,851264;3352,8;0,268613807;0,053441964;1428,524218;0,268613807;0,045636915
2954,176018;0;190132,6429;3,76E-17;290,8147324;3352,8;0,29034653;0;1428,524218;0,29034653;0,045636915
2981,110064;19128,5;195806,9096;3,76E-17;321,7560378;3200,56051;0,299315934;0,055656359;1434,310142;0,299315934;0,045637486
3034,978156;38257;203079,5889;3,76E-17;340,8566597;2895,561129;0,302102213;0,109671464;1446,10939;0,302102213;0,045638627
3061,912202;19128,5;209319,4819;3,76E-17;376,4378646;2743,2;0,311564371;0,054434427;1452,097771;0,311564371;0,045639198
3061,912202;0;208106,6757;3,76E-17;436,1427084;2743,2;0,329665148;0;1452,097771;0,329665148;0,045639198
3090,17304;20070,8;214370,7117;3,76E-17;473,0614816;2590,31343;0,338155525;0,056693747;1458,435346;0,338155525;0,045639797
3146,694717;40141,6;226475,7173;3,76E-17;541,4838204;2285,558523;0,352246226;0,111735578;1471,253782;0,352246226;0,045640994
3174,955555;20070,7;232452,2251;3,76E-17;574,3907963;2133,6;0,358374483;0,055463493;1477,734134;0,358374483;0,045641593
3174,955555;0;230924,0117;3,76E-17;654,7686621;2133,6;0,377279791;0;1477,734134;0,377279791;0,045641593
3220,05245;32027,8;236591,4981;3,76E-17;669,9149758;1903,868305;0,37700266;0,087534954;1488,23511;0,37700266;0,045642548
3310,24624;64055,4;254416,0028;3,76E-17;768,482727;1446,838221;0,390908237;0,171310979;1509,596986;0,390908237;0,045644457
3355,343135;32027,7;263019,1328;3,76E-17;813,1776607;1219,2;0,396142074;0,08474583;1520,446413;0,396142074;0,045645411
3355,343135;0;261793,772;3,76E-17;889,9123832;1219,2;0,409544743;0;1520,446413;0,409544743;0,045645411
3395,224278;28323,5;268471,3133;3,76E-17;922,4491321;1028,241836;0,412150692;0,074271114;1530,143703;0,412150692;0,045646255
3474,986562;56647,1;281847,8021;3,76E-17;985,8975158;647,265175;0,416565298;0,145920435;1549,799972;0,416565298;0,045647942
3514,867704;28323,5;288905,8833;3,76E-17;1020,820632;457,2;0,419084348;0,072321781;1559,758945;0,419084348;0,045648786
3514,867704;0;631031,2011;3,76E-17;7372,743275;457,2;0,72457893;0;1559,758945;0,72457893;0,045648786
3551,85872;26270,9;631138,7134;3,76E-17;7347,191846;342,9;0,722544124;0,066708626;1571,659413;0,722544124;0,045649568
3625,84075;52541,9;631881,4327;3,76E-17;7302,947331;114,3;0,718531278;0,131953962;1595,64011;0,718531278;0,045651132
3662,831765;26270,9;632512,9523;3,76E-17;7284,204739;0;0,716556126;0,065616958;1607,753013;0,716556126;0,045651914
3662,831765;0;3452981,106;0,971240309;38903,44201;0;0,85159721;0;1607,753013;0,85159721;278,0956664
3673,019029;459507,1;3427221,44;0,971240309;38629,91753;115,9748887;0,851627676;1,145314445;1616,318828;0,851627676;278,1843964
3693,393557;919025,4;3376450,576;0,971240309;38090,18032;344,5696846;0,851686959;2,281121668;1633,245139;0,851686959;278,3610867
3703,580822;459518,5;3351437,018;0,971240309;37823,95663;457,2;0,851715891;1,138206269;1641,607243;0,851715891;278,4490488
3703,580822;0;3361041,588;0,971240309;36588,84792;457,2;0,856842582;0;1641,607243;0,856842582;278,4490576
3721,76436;820216,9;3316531,828;0,971240309;36133,43151;652,8504832;0,85689443;2,023808614;1656,392051;0,85689443;278,605432
3758,131438;1640469,8;3228457,417;0,971240309;35230,94146;1033,901297;0,856994013;4,016740571;1685,35615;0,856994013;278,9157713
3776,314976;820252,7;3184145,986;0,971240309;34776,51356;1219,2;0,857043047;2,000760828;1699,540696;0,857043047;279,0697459
3776,314976;0;3192164,218;0,971240309;33823,75695;1219,2;0,860676776;0;1699,540696;0,860676776;279,0697578
3800,40377;1086654,7;3135954,904;0,971240309;33265,12089;1455,774396;0,860729116;2,636780102;1718,053317;0,860729116;279,2725197
3848,581357;2173370,9;3034936,347;0,971240309;32256,85382;1912,89553;0,86083143;5,219405287;1754,176945;0,86083143;279,6739263
3872,67015;1086715,9;2986358,535;0,971240309;31770,77737;2133,6;0,860878434;2,596407976;1771,804232;0,860878434;279,8725921
3872,67015;0;2995017,834;0,971240309;30779,28897;2133,6;0,864279242;0;1771,804232;0,864279242;279,872602
3890,427999;801121,4;2960731,917;0,971240309;30448,58938;2289,852696;0,86430477;1,906568176;1784,639645;0,86430477;280,0181927
3925,943695;1602275,3;2893690,457;0,971240309;29800,89369;2594,733766;0,864349442;3,783600143;1809,879768;0,864349442;280,3071983
3943,701544;801153,9;2859179,062;0,971240309;29467,43962;2743,2;0,864363881;1,884520815;1822,285925;0,864363881;280,4506212
3943,701544;0;2865527,767;0,971240309;28741,43171;2743,2;0,866478619;0;1822,285925;0,866478619;280,4506258
3963,216556;880441,5;2828676,189;0,971240309;28395,45235;2900,258534;0,86647804;2,061988052;1835,777275;0,86647804;280,6074159
4002,246579;1760921,7;2757366,568;0,971240309;27724,82236;3204,953429;0,866469021;4,088384457;1862,269418;0,866469021;280,9184275
4021,761591;880479,9;2723887,657;0,971240309;27409,19337;3352,8;0,866465894;2,035430971;1875,283464;0,866465894;281,072659
4021,761591;0;1261862,065;0,971240309;13253,67513;3352,8;0,750191366;0;1875,283464;0,750191366;281,072661
4264,934304;10972531,5;1260446,189;0,971240309;13239,72054;3352,8;0,749717531;24,05754502;1970,414415;0,749717531;282,925329
4751,279729;21950448,9;1257624,397;0,971240309;13211,90628;3352,8;0,748766048;43,62758003;2160,494261;0,748766048;286,2702496
4994,452441;10977682,6;1256218,468;0,971240309;13198,04651;3352,8;0,748288395;20,84432196;2255,443364;0,748288395;287,7712243
4994,452441;0;190132,6429;3,76E-17;290,8147324;3352,8;0,29034653;0;2255,443364;0,29034653;0,047152324
5021,344644;19099;195806,1945;3,76E-17;321,7572766;3200,608395;0,299316905;0,036089052;2261,220277;0,299316905;0,047152723
5075,12905;38197,9;203077,7622;3,76E-17;340,8461885;2895,605733;0,302099337;0,071484252;2273,001151;0,302099337;0,047153522
5102,021253;19098,9;209319,4819;3,76E-17;376,4378646;2743,2;0,311564371;0,035571105;2278,980222;0,311564371;0,047153921
5102,021253;0;208106,6757;3,76E-17;436,1427084;2743,2;0,329665148;0;2278,980222;0,329665148;0,047153921
5130,24395;20043,9;214369,0924;3,76E-17;473,0519878;2590,352952;0,338153412;0,037150312;2285,309235;0,338153412;0,04715434
5186,689344;40087,8;226474,1518;3,76E-17;541,4750805;2285,597975;0,352244538;0,07358773;2298,110341;0,352244538;0,047155178
5214,912042;20043,9;232452,2251;3,76E-17;574,3907963;2133,6;0,358374483;0,036618194;2304,58194;0,358374483;0,047155596
5214,912042;0;230924,0117;3,76E-17;654,7686621;2133,6;0,377279791;0;2304,58194;0,377279791;0,047155596
5259,962473;31995;236588,0226;3,76E-17;669,895394;1903,957427;0,376999632;0,058026619;2315,07207;0,376999632;0,047156265
5350,063336;63990;254412,5197;3,76E-17;768,463832;1446,927522;0,390905816;0,114389652;2336,411827;0,390905816;0,047157601
5395,113768;31995;263019,1328;3,76E-17;813,1776607;1219,2;0,396142074;0,056787808;2347,250051;0,396142074;0,047158269
5395,113768;0;261793,772;3,76E-17;889,9123832;1219,2;0,409544743;0;2347,250051;0,409544743;0,047158269
5434,959892;28298,9;268470,4147;3,76E-17;922,4538083;1028,307776;0,41215274;0,049924277;2356,938763;0,41215274;0,04715886
5514,652141;56597,8;281845,4085;3,76E-17;985,8856754;647,3301604;0,416564423;0,098656925;2376,577681;0,416564423;0,047160041
5554,498265;28298,9;288905,8833;3,76E-17;1020,820632;457,2;0,419084348;0,049035857;2386,527895;0,419084348;0,047160632
5554,498265;0;620185,0901;3,76E-17;7271,817209;457,2;0,722264157;0;2386,527895;0,722264157;0,047160632
5591,751325;26457,2;620310,2449;3,76E-17;7246,607036;342,9;0,720217237;0,045671752;2398,453178;0,720217237;0,047161184
5666,257445;52914,6;621078,6094;3,76E-17;7202,950907;114,3;0,716180988;0,090660258;2422,498856;0,716180988;0,047162288
5703,510505;26457,3;621718,2644;3,76E-17;7184,456876;0;0,714194553;0,045161143;2434,646725;0,714194553;0,04716284
5703,510505;0;1806519,578;0,971240309;15558,90073;457,2;0,782857245;0;2434,646725;0,782857245;287,8359789
6153,510505;20316262,84;1804284,725;0,971240309;15539,99782;457,2;0,782518414;31,90507538;2673,053194;0,782518414;290,2638155
7053,510505;40648377,62;1799850,997;0,971240309;15502,4923;457,2;0,781841897;55,03196504;3149,334751;0,781841897;291,948511
7503,510505;20321063,9;1797652,873;0,971240309;15483,89608;457,2;0,781504358;25,73713087;3387,211551;0,781504358;288,4283831
