mission_phase;B_Fuel_kW;B_Eng_Air_kW;B_Electric_Input_kW;W_Bat_Power_out_kW;W_Electric_Motor_in_kW;W_Mec_Engine_out_kW;W_Mec_Hydraulic_Electric_MT_kW;W_Mec_Motor_out_kW;B_Thrust_kW;B_Eng_Gases_kW;B_Bleed_MT_kW;B_Bat_Heat_kW;B_Inverter_Heat_kW;B_Motor_Heat_kW;B_Prop_Air_kW;B_Dest_Engine_kW;B_Dest_Bat_kW;B_Dest_Inverter_kW;B_Dest_Motor_kW;B_Dest_Prop_kW;P_dissipada_Bat_kW;P_loss_Inv_kW;T0_env_K;I_bat_A;Voc_bat_V;Vload_bat_V;eta_ex_engine;eta_ex_bat;eta_ex_inverter;eta_ex_motor;eta_ex_prop;eta_ex_global
reserve_climb_4;8889,761297;105,074399;26,412529;26,316518;227,842492;2534,413094;29,828;221,252685;2359,373531;3400,268734;1,652849;0;0;0;0;3028,673019;0,09601;0;6,589806;551,133156;0,09601;0;544,43974;35,549453;742,979895;740,279139;0,285079;0,996365;1;0,971077;0,85619;0,261535
reserve_climb_4;8788,729881;103,898836;26,412953;26,316886;227,842492;2504,243709;29,828;221,252685;2332,61058;3366,503687;1,686264;0;0;0;0;2990,367057;0,096067;0;6,589806;545,099279;0,096067;0;543,476874;35,559794;742,775754;740,074198;0,284963;0,996363;1;0,971077;0,855848;0,261532
reserve_climb_5;8799,358718;110,638885;26,412953;26,316886;227,842492;2509,801246;29,828;221,252685;2346,31003;3377,353307;1,686376;0;0;0;0;2991,328674;0,096067;0;6,589806;546,210786;0,096067;0;543,476874;35,559794;742,775754;740,074198;0,285031;0,996363;1;0,971077;0,859123;0,262556
reserve_climb_5;8692,304906;109,313537;26,41342;26,317292;227,842492;2477,48246;29,828;221,252685;2317,577806;3341,410746;1,72184;0;0;0;0;2951,175397;0,096129;0;6,589806;539,747029;0,096129;0;542,455013;35,571195;742,550831;739,848394;0,284869;0,996361;1;0,971077;0,858764;0,262525
reserve_climb_5;8486,010241;106,749639;26,414347;26,318095;227,842492;2415,061574;29,828;221,252685;2262,021225;3271,985881;1,790508;0;0;0;0;2874,093918;0,096252;0;6,589806;527,262852;0,096252;0;540,476456;35,593775;742,105808;739,401628;0,284529;0,996356;1;0,971077;0,858024;0,262441
reserve_climb_5;8389,493281;105,549794;26,414806;26,318493;227,842492;2385,812161;29,828;221,252685;2235,935566;3239,527947;1,823766;0;0;0;0;2838,051202;0,096313;0;6,589806;521,412969;0,096313;0;539,518263;35,604954;741,885681;739,180637;0,284359;0,996354;1;0,971077;0,857645;0,262389
reserve_cruise;5177,788017;80,982127;26,414806;26,318493;227,842492;1196,842441;29,828;221,252685;1166,814433;1853,763955;1,823818;0;0;0;0;2176,511931;0,096313;0;6,589806;283,619025;0,096313;0;539,518263;35,604954;741,885681;739,180637;0,233262;0,996354;1;0,971077;0,822804;0,220771
reserve_cruise;5174,579718;80,951365;26,419216;26,322317;227,842492;1195,581555;29,828;221,252685;1165,632519;1852,429977;1,823818;0;0;0;0;2175,867732;0,096899;0;6,589806;283,366848;0,096899;0;539,518263;35,712369;739,777737;737,064422;0,233166;0,996332;1;0,971077;0,822702;0,220682
reserve_cruise;5168,17819;80,889908;26,427226;26,329262;227,842492;1193,067905;29,828;221,252685;1163,276012;1849,769149;1,823818;0;0;0;0;2174,579226;0,097963;0;6,589806;282,864118;0,097963;0;539,518263;35,907863;735,973217;733,245033;0,232974;0,996293;1;0,971077;0,822498;0,220506
reserve_cruise;5164,984962;80,859214;26,43084;26,332397;227,842492;1191,815131;29,828;221,252685;1162,101413;1848,442296;1,823818;0;0;0;0;2173,934931;0,098444;0;6,589806;282,613563;0,098444;0;539,518263;35,997125;734,248646;731,513884;0,232878;0,996275;1;0,971077;0,822396;0,220417
reserve_descent_3;2712,998077;50,683147;0,519521;0,519495;0;166,438536;29,828;0;34,476502;887,562271;1,823766;0;0;0;98,674327;1678,028652;0,000025;0,519495;0;33,287707;0,000025;0,519495;539,518263;0,707554;734,248646;734,212906;0,071016;0,999951;0;0;0,207143;0,012473
reserve_descent_3;2737,686663;51,189593;0,519521;0,519495;0;171,40483;29,828;0;37,228427;893,663955;1,789469;0;0;0;99,895437;1692,190001;0,000025;0,519495;0;34,280966;0,000025;0,519495;540,506379;0,707558;734,244841;734,2091;0,072156;0,999951;0;0;0,217196;0,013346
reserve_descent_3;2801,092616;52,563245;0,519521;0,519495;0;177,769056;29,828;0;39,163346;909,608795;1,720734;0;0;0;103,051898;1734,729277;0,000025;0,519495;0;35,553811;0,000025;0,519495;542,486861;0,707565;734,237232;734,201491;0,072748;0,999951;0;0;0,220305;0,013721
reserve_descent_3;2824,019092;52,963215;0,519521;0,519495;0;183,234333;29,828;0;42,311583;915,624884;1,686376;0;0;0;104,275883;1746,608713;0,000025;0,519495;0;36,646867;0,000025;0,519495;543,476874;0,707569;734,233428;734,197687;0,074058;0,999951;0;0;0,230915;0,014704
reserve_descent_4;2825,175761;49,798404;0,519521;0,519495;0;182,172665;29,828;0;45,808569;913,052226;1,686264;0;0;0;99,929564;1748,23501;0,000025;0,519495;0;36,434533;0,000025;0,519495;543,476874;0,707569;734,233428;734,197687;0,07374;0,999951;0;0;0,251457;0,015931
reserve_descent_4;2848,028292;50,172952;0,519521;0,519495;0;187,651946;29,828;0;48,970596;919,000413;1,651832;0;0;0;101,150961;1760,069053;0,000025;0,519495;0;37,530389;0,000025;0,519495;544,469056;0,707573;734,229441;734,1937;0,07504;0,999951;0;0;0,260965;0,016894
reserve_descent_4;2890,643896;50,924266;0,519521;0,519495;0;198,248625;29,828;0;54,866648;929,378408;1,583141;0;0;0;103,732252;1782,529988;0,000025;0,519495;0;39,649725;0,000025;0,519495;546,448458;0,70758;734,221468;734,185727;0,077536;0,999951;0;0;0,276757;0,018649
reserve_descent_4;2911,795336;51,3003;0,519521;0,519495;0;203,484301;29,828;0;57,714105;934,466542;1,548863;0;0;0;105,073336;1793,76793;0,000025;0,519495;0;40,69686;0,000025;0,519495;547,436243;0,707584;734,217483;734,181741;0,078739;0,999951;0;0;0,283629;0,019474
reserve_descent_5;2914,633274;47,382019;0,519521;0,519495;0;202,146532;29,828;0;61,692798;931,811261;1,548739;0;0;0;100,024427;1796,680762;0,000025;0,519495;0;40,429306;0,000025;0,519495;547,436243;0,707584;734,217483;734,181741;0,078316;0,999951;0;0;0,305189;0,020824
reserve_descent_5;2963,465247;48,242987;0,519521;0,519495;0;207,099132;29,828;0;63,136466;944,2652;1,497009;0;0;0;102,54284;1829,018892;0,000025;0,519495;0;41,419826;0,000025;0,519495;548,926914;0,70759;734,21113;734,175388;0,078669;0,999951;0;0;0,304861;0,02096
reserve_descent_5;3028,641075;49,196272;0,519521;0,519495;0;222,702609;29,828;0;71,363297;960,81698;1,393967;0;0;0;106,79879;1863,09579;0,000025;0,519495;0;44,540522;0,000025;0,519495;551,896094;0,707603;734,198427;734,162685;0,082048;0,999951;0;0;0,320442;0,023182
reserve_descent_5;3058,848192;49,672439;0,519521;0,519495;0;230,241996;29,828;0;75,130667;967,937449;1,34258;0;0;0;109,06293;1879,170605;0,000025;0,519495;0;46,048399;0,000025;0,519495;553,376716;0,707609;734,192078;734,156336;0,083664;0,999951;0;0;0,326312;0,024165
reserve_descent_6;3062,202326;46,285001;0,519521;0,519495;0;229,169339;29,828;0;78,308901;966,035607;1,342488;0;0;0;105,02657;1882,111893;0,000025;0,519495;0;45,833868;0,000025;0,519495;553,376716;0,707609;734,192078;734,156336;0,083319;0,999951;0;0;0,341708;0,025188
reserve_descent_6;3090,262858;46,716842;0,519521;0,519495;0;235,012966;29,828;0;80,992293;972,636236;1,299455;0;0;0;107,01808;1898,203043;0,000025;0,519495;0;47,002593;0,000025;0,519495;554,616544;0,707614;734,186472;734,150729;0,084425;0,999951;0;0;0,344629;0,025814
reserve_descent_6;3145,631596;47,487254;0,519521;0,519495;0;246,719425;29,828;0;86,24332;986,316987;1,213519;0;0;0;111,13222;1929,040919;0,000025;0,519495;0;49,343885;0,000025;0,519495;557,09223;0,707625;734,175263;734,139519;0,086607;0,999951;0;0;0,34956;0,027005
reserve_descent_6;3173,322999;47,861107;0,519521;0,519496;0;252,902771;29,828;0;89,118296;993,230891;1,170603;0;0;0;113,20392;1944,05184;0,000025;0,519496;0;50,580554;0,000025;0,519496;558,328413;0,70763;734,16966;734,133916;0,087772;0,999951;0;0;0,352382;0,027662
reserve_descent_7;4117,691608;27,309009;0,519521;0,519496;0;584,693152;29,828;0;417,198175;1292,832114;1,170137;0;0;0;50,556346;2236,477215;0,000025;0,519496;0;116,93863;0,000025;0,519496;558,328413;0,70763;734,16966;734,133916;0,148256;0,999951;0;0;0,713534;0,100638
reserve_descent_7;4139,545956;27,469668;0,519521;0,519496;0;584,632287;29,828;0;415,889892;1297,61426;1,144347;0;0;0;51,815938;2253,79673;0,000025;0,519496;0;116,926457;0,000025;0,519496;559,07127;0,707636;734,164363;734,128619;0,147458;0,999951;0;0;0,71137;0,099793
reserve_descent_7;4184,142672;27,795766;0,519521;0,519496;0;585,003582;29,828;0;413,654711;1307,443293;1,09276;0;0;0;54,348155;2288,570803;0,000025;0,519496;0;117,000716;0,000025;0,519496;560,557063;0,707646;734,153772;734,118028;0,145974;0,999951;0;0;0,707098;0,098198
reserve_descent_7;4214,262782;27,999333;0,519521;0,519496;0;585,432206;29,828;0;412,725112;1315,050509;1,066963;0;0;0;55,620653;2310,884437;0,000025;0,519496;0;117,086441;0,000025;0,519496;561,3;0,707651;734,148479;734,112733;0,145031;0,999951;0;0;0,704992;0,097277
hold;7092,370307;145,705778;26,431047;26,332576;227,842492;1732,753728;29,828;221,252685;1638,915663;2545,563317;1,171794;0;0;0;0;2928,759246;0,098471;0;6,589806;390,801283;0,098471;0;558,328413;36,002318;734,148479;731,413348;0,243515;0,996274;1;0,971077;0,838746;0,225606
hold;7086,653372;145,632393;26,437219;26,337928;227,842492;1730,608131;29,828;221,252685;1636,88749;2543,203103;1,171794;0;0;0;0;2927,474737;0,099291;0;6,589806;390,372163;0,099291;0;558,328413;36,162762;731,061939;728,316266;0,243414;0,996244;1;0,971077;0,838629;0,225506
hold;7075,296918;145,486397;26,441298;26,341465;227,842492;1726,350043;29,828;221,252685;1632,861952;2538,51645;1,171794;0;0;0;0;2924,917028;0,099833;0;6,589806;389,520546;0,099833;0;558,328413;36,470356;725,007951;722,270573;0,243212;0,996224;1;0,971077;0,838396;0,225309
hold;7069,658906;145,413818;26,431913;26,333327;227,842492;1724,238075;29,828;221,252685;1630,865085;2536,19054;1,171794;0;0;0;0;2923,644314;0,098586;0;6,589806;389,098152;0,098586;0;558,328413;36,865656;716,97932;714,305121;0,243111;0,99627;1;0,971077;0,83828;0,225211
